timestamp,PM₁₀ level  (µg/m³),NO₂ level  (µg/m³),NO level  (µg/m³),NOx level  (µg/m³),StationName,PostCodes
16-02-2020 21:00,14.5,5.40097,0.60006,6.32104,TRAF,M32 9HR
16-02-2020 22:00,12.6,4.38102,0.70007,5.45445,TRAF,M32 9HR
16-02-2020 23:00,16.4,3.61666,0.6334,4.58785,TRAF,M32 9HR
17-02-2020 00:00,19.3,2.9555,0.26669,3.36443,TRAF,M32 9HR
17-02-2020 01:00,16.4,3.19423,0.26676,3.60325,TRAF,M32 9HR
17-02-2020 02:00,11.6,1.8855,0.26676,2.29452,TRAF,M32 9HR
17-02-2020 03:00,13.5,1.68085,0.43348,2.34551,TRAF,M32 9HR
17-02-2020 04:00,9.7,1.88495,0.40014,2.49848,TRAF,M32 9HR
17-02-2020 05:00,13.5,2.19102,0.36679,2.75343,TRAF,M32 9HR
17-02-2020 06:00,15.5,3.41463,0.40014,4.02816,TRAF,M32 9HR
17-02-2020 07:00,10.6,6.42203,0.63355,7.39346,TRAF,M32 9HR
17-02-2020 08:00,6.8,8.30808,0.76693,9.48403,TRAF,M32 9HR
17-02-2020 09:00,4.8,14.1677,1.76727,16.87749,TRAF,M32 9HR
17-02-2020 10:00,6.8,13.8583,2.6009,17.84629,TRAF,M32 9HR
17-02-2020 11:00,6.8,13.2474,2.36748,16.87749,TRAF,M32 9HR
17-02-2020 12:00,8.7,14.31943,2.06738,17.48936,TRAF,M32 9HR
17-02-2020 13:00,20.3,8.81562,1.33379,10.86074,TRAF,M32 9HR
17-02-2020 14:00,16.4,6.67324,1.53386,9.02512,TRAF,M32 9HR
17-02-2020 15:00,14.5,7.18327,1.50052,9.48403,TRAF,M32 9HR
17-02-2020 16:00,15.5,10.75142,1.76727,13.4612,TRAF,M32 9HR
17-02-2020 17:00,9.7,16.66577,1.86731,19.52894,TRAF,M32 9HR
17-02-2020 18:00,10.6,14.52629,1.36714,16.62254,TRAF,M32 9HR
17-02-2020 19:00,15.5,25.58822,2.03403,28.70703,TRAF,M32 9HR
17-02-2020 20:00,8.7,19.21427,2.10072,22.43533,TRAF,M32 9HR
17-02-2020 21:00,11.6,15.29086,1.43383,17.48936,TRAF,M32 9HR
17-02-2020 22:00,10.6,13.55902,1.00035,15.09286,TRAF,M32 9HR
17-02-2020 23:00,11.6,5.96285,0.70024,7.03654,TRAF,M32 9HR
18-02-2020 00:00,11.6,3.61844,0.43348,4.28311,TRAF,M32 9HR
18-02-2020 01:00,11.6,10.74125,0.80047,11.96862,TRAF,M32 9HR
18-02-2020 02:00,12.6,11.00664,2.40141,14.68876,TRAF,M32 9HR
18-02-2020 03:00,15.5,6.9296,1.6343,9.43549,TRAF,M32 9HR
18-02-2020 04:00,12.6,8.04918,2.23465,11.47559,TRAF,M32 9HR
18-02-2020 05:00,8.7,8.00121,1.50088,10.30253,TRAF,M32 9HR
18-02-2020 06:00,11.6,8.50986,1.83441,11.32258,TRAF,M32 9HR
18-02-2020 07:00,8.7,10.39971,1.16735,12.18963,TRAF,M32 9HR
18-02-2020 08:00,15.5,13.76602,1.134,15.5048,TRAF,M32 9HR
18-02-2020 09:00,6.8,12.99864,1.701,15.6068,TRAF,M32 9HR
18-02-2020 10:00,7.7,17.4327,2.46812,21.21709,TRAF,M32 9HR
18-02-2020 11:00,11.6,17.32766,3.20189,22.23714,TRAF,M32 9HR
18-02-2020 12:00,10.6,8.91898,1.56759,11.32258,TRAF,M32 9HR
18-02-2020 13:00,8.7,9.37732,1.73435,12.03662,TRAF,M32 9HR
18-02-2020 14:00,9.7,8.41006,1.30077,10.40454,TRAF,M32 9HR
18-02-2020 15:00,5.8,10.39737,1.73435,13.05667,TRAF,M32 9HR
18-02-2020 16:00,5.8,14.63031,1.80106,17.39189,TRAF,M32 9HR
18-02-2020 17:00,6.8,13.9692,1.33412,16.01482,TRAF,M32 9HR
18-02-2020 18:00,13.5,13.51101,1.134,15.24979,TRAF,M32 9HR
18-02-2020 19:00,6.8,9.78768,1.16735,11.5776,TRAF,M32 9HR
18-02-2020 20:00,3.9,20.59679,2.00118,23.66522,TRAF,M32 9HR
18-02-2020 21:00,12.6,16.57075,1.23406,18.46295,TRAF,M32 9HR
18-02-2020 22:00,18.4,8.05566,0.66706,9.07847,TRAF,M32 9HR
18-02-2020 23:00,14.5,6.06711,0.53365,6.88535,TRAF,M32 9HR
19-02-2020 00:00,12.6,4.84332,0.46694,5.55929,TRAF,M32 9HR
19-02-2020 01:00,15.5,4.6909,0.62274,5.64576,TRAF,M32 9HR
19-02-2020 02:00,18.4,3.87583,0.33361,4.38737,TRAF,M32 9HR
19-02-2020 03:00,16.4,3.26323,0.4337,3.92822,TRAF,M32 9HR
19-02-2020 04:00,15.5,3.31411,0.46706,4.03025,TRAF,M32 9HR
19-02-2020 05:00,16.4,7.34176,1.10092,9.02981,TRAF,M32 9HR
19-02-2020 06:00,19.3,9.5353,1.13428,11.27451,TRAF,M32 9HR
19-02-2020 07:00,16.4,13.00315,1.43453,15.20273,TRAF,M32 9HR
19-02-2020 08:00,16.4,25.8516,3.26939,30.8646,TRAF,M32 9HR
19-02-2020 09:00,20.3,31.50394,5.80483,40.40456,TRAF,M32 9HR
19-02-2020 10:00,12.6,19.01273,3.93661,25.04879,TRAF,M32 9HR
19-02-2020 11:00,13.5,18.35049,3.70308,24.02847,TRAF,M32 9HR
19-02-2020 12:00,11.6,18.9118,3.66972,24.53863,TRAF,M32 9HR
19-02-2020 13:00,11.6,19.21844,3.53628,24.64066,TRAF,M32 9HR
19-02-2020 14:00,9.7,17.58635,3.4362,22.85511,TRAF,M32 9HR
19-02-2020 15:00,4.8,19.93212,3.66972,25.55895,TRAF,M32 9HR
19-02-2020 16:00,3.9,18.19785,3.603,23.72238,TRAF,M32 9HR
19-02-2020 17:00,3.9,21.21026,3.0025,25.81403,TRAF,M32 9HR
19-02-2020 18:00,2.9,20.90581,2.60217,24.89574,TRAF,M32 9HR
19-02-2020 19:00,5.8,20.95806,2.30192,24.48761,TRAF,M32 9HR
19-02-2020 20:00,4.8,19.37629,2.36864,23.00815,TRAF,M32 9HR
19-02-2020 21:00,3.9,13.71353,2.36864,17.34539,TRAF,M32 9HR
19-02-2020 22:00,4.8,9.63185,2.46872,13.41717,TRAF,M32 9HR
19-02-2020 23:00,1.9,8.61044,2.73561,12.80498,TRAF,M32 9HR
20-02-2020 00:00,-2.9,5.60173,2.43536,9.3359,TRAF,M32 9HR
20-02-2020 01:00,-1.9,4.82221,2.09114,8.02858,TRAF,M32 9HR
20-02-2020 02:00,0,4.9385,2.76965,9.18524,TRAF,M32 9HR
20-02-2020 03:00,-1,4.83508,3.10334,9.59347,TRAF,M32 9HR
20-02-2020 04:00,1.9,4.47992,2.6028,8.47083,TRAF,M32 9HR
20-02-2020 05:00,1.9,5.09241,2.56943,9.03215,TRAF,M32 9HR
20-02-2020 06:00,-1,6.67335,2.80302,10.97126,TRAF,M32 9HR
20-02-2020 07:00,-1.9,9.83716,2.80302,14.13506,TRAF,M32 9HR
20-02-2020 08:00,-1,12.2358,2.73628,16.43137,TRAF,M32 9HR
20-02-2020 09:00,-1,12.95116,2.5027,16.78857,TRAF,M32 9HR
20-02-2020 10:00,1,12.59791,1.53499,14.95153,TRAF,M32 9HR
20-02-2020 11:00,2.9,16.62771,1.90205,19.54415,TRAF,M32 9HR
20-02-2020 12:00,5.8,10.30201,1.43488,12.50213,TRAF,M32 9HR
20-02-2020 13:00,7.7,13.61768,1.7352,16.27828,TRAF,M32 9HR
20-02-2020 14:00,11.6,14.02332,2.36922,17.65607,TRAF,M32 9HR
20-02-2020 15:00,11.6,7.44343,1.66846,10.0017,TRAF,M32 9HR
20-02-2020 16:00,10.6,8.1079,1.40151,10.25685,TRAF,M32 9HR
20-02-2020 17:00,10.6,8.36386,1.2013,10.20582,TRAF,M32 9HR
20-02-2020 18:00,14.5,11.32491,0.8676,12.65522,TRAF,M32 9HR
20-02-2020 19:00,8.7,12.80448,0.93434,14.23712,TRAF,M32 9HR
20-02-2020 20:00,15.5,15.71287,1.00108,17.24784,TRAF,M32 9HR
20-02-2020 21:00,14.5,10.25371,0.76749,11.43052,TRAF,M32 9HR
20-02-2020 22:00,11.6,8.2633,0.83423,9.54244,TRAF,M32 9HR
20-02-2020 23:00,14.5,11.17169,0.90097,12.55316,TRAF,M32 9HR
21-02-2020 00:00,9.7,13.51371,2.20237,16.89063,TRAF,M32 9HR
21-02-2020 01:00,12.6,15.78059,2.09165,18.98775,TRAF,M32 9HR
21-02-2020 02:00,16.4,6.73017,1.82463,9.5279,TRAF,M32 9HR
21-02-2020 03:00,13.5,5.35293,1.60212,7.80948,TRAF,M32 9HR
21-02-2020 04:00,11.6,4.33399,1.13483,6.07404,TRAF,M32 9HR
21-02-2020 05:00,9.7,5.60964,1.23497,7.50322,TRAF,M32 9HR
21-02-2020 06:00,15.5,5.15148,0.93457,6.58446,TRAF,M32 9HR
21-02-2020 07:00,15.5,9.43863,1.0347,11.02514,TRAF,M32 9HR
21-02-2020 08:00,15.5,9.99941,1.20159,11.84182,TRAF,M32 9HR
21-02-2020 09:00,11.6,13.16255,1.56874,15.56791,TRAF,M32 9HR
21-02-2020 10:00,8.7,8.82558,1.16821,10.61681,TRAF,M32 9HR
21-02-2020 11:00,11.6,6.83574,0.96795,8.3199,TRAF,M32 9HR
21-02-2020 12:00,8.7,7.09081,1.00132,8.62616,TRAF,M32 9HR
21-02-2020 13:00,11.6,7.49875,1.10146,9.18762,TRAF,M32 9HR
21-02-2020 14:00,9.7,8.2132,1.13483,9.95325,TRAF,M32 9HR
21-02-2020 15:00,7.7,7.75328,1.26834,9.69804,TRAF,M32 9HR
21-02-2020 16:00,7.7,8.00768,1.46861,10.25951,TRAF,M32 9HR
21-02-2020 17:00,11.6,10.96664,1.83576,13.78143,TRAF,M32 9HR
21-02-2020 18:00,9.7,15.04894,2.10278,18.27316,TRAF,M32 9HR
21-02-2020 19:00,7.7,13.82284,2.3698,17.45648,TRAF,M32 9HR
21-02-2020 20:00,5.8,11.9336,2.53669,15.82312,TRAF,M32 9HR
21-02-2020 21:00,4.8,8.5143,2.40318,12.19912,TRAF,M32 9HR
21-02-2020 22:00,3.9,6.93253,2.26967,10.41264,TRAF,M32 9HR
21-02-2020 23:00,1.9,6.42224,2.23629,9.85117,TRAF,M32 9HR
22-02-2020 00:00,0,5.91264,2.03602,9.03449,TRAF,M32 9HR
22-02-2020 01:00,-1,4.62112,1.95862,7.6243,TRAF,M32 9HR
22-02-2020 02:00,2.9,3.92399,1.80282,6.68828,TRAF,M32 9HR
22-02-2020 03:00,2.9,2.90477,1.33542,4.95239,TRAF,M32 9HR
22-02-2020 04:00,-1,2.14015,1.03495,3.72706,TRAF,M32 9HR
22-02-2020 05:00,1,3.36535,1.06834,5.00345,TRAF,M32 9HR
22-02-2020 06:00,3.9,7.34863,0.83464,8.62839,TRAF,M32 9HR
22-02-2020 07:00,14.5,3.51987,0.73448,4.64606,TRAF,M32 9HR
22-02-2020 08:00,8.7,5.10164,0.96818,6.58617,TRAF,M32 9HR
22-02-2020 09:00,7.7,6.37749,1.10172,8.06678,TRAF,M32 9HR
22-02-2020 10:00,8.7,6.47826,1.43558,8.67945,TRAF,M32 9HR
22-02-2020 11:00,10.6,4.99872,1.1685,6.79039,TRAF,M32 9HR
22-02-2020 12:00,10.6,8.46929,1.46897,10.72167,TRAF,M32 9HR
22-02-2020 13:00,8.7,6.27471,1.26865,8.21995,TRAF,M32 9HR
22-02-2020 14:00,5.8,4.79545,0.9348,6.22878,TRAF,M32 9HR
22-02-2020 15:00,7.7,5.66379,0.83464,6.94356,TRAF,M32 9HR
22-02-2020 16:00,12.6,19.29185,1.76944,22.00495,TRAF,M32 9HR
22-02-2020 17:00,13.5,13.6779,1.23527,15.57195,TRAF,M32 9HR
22-02-2020 18:00,12.6,15.15797,1.36881,17.25678,TRAF,M32 9HR
22-02-2020 19:00,8.7,13.11669,1.13511,14.85717,TRAF,M32 9HR
22-02-2020 20:00,8.7,17.09565,1.96975,20.1159,TRAF,M32 9HR
22-02-2020 21:00,8.7,14.79532,2.67085,18.89056,TRAF,M32 9HR
22-02-2020 22:00,10.6,9.18379,1.53574,11.53856,TRAF,M32 9HR
22-02-2020 23:00,8.7,11.99361,1.10172,13.68289,TRAF,M32 9HR
23-02-2020 00:00,3.9,6.98679,1.93637,9.95584,TRAF,M32 9HR
23-02-2020 01:00,2.9,6.59559,2.3153,10.14567,TRAF,M32 9HR
23-02-2020 02:00,1.9,8.56757,2.98318,13.14171,TRAF,M32 9HR
23-02-2020 03:00,3.9,8.00572,3.00544,12.614,TRAF,M32 9HR
23-02-2020 04:00,1.9,6.57633,2.87186,10.97979,TRAF,M32 9HR
23-02-2020 05:00,1,8.05478,3.50634,13.4311,TRAF,M32 9HR
23-02-2020 06:00,2.9,11.41593,5.84391,20.37645,TRAF,M32 9HR
23-02-2020 07:00,5.8,16.82331,7.31323,28.03678,TRAF,M32 9HR
23-02-2020 08:00,5.8,25.35073,7.58038,36.97382,TRAF,M32 9HR
23-02-2020 09:00,4.8,17.75638,3.87368,23.69593,TRAF,M32 9HR
23-02-2020 10:00,3.9,6.73451,1.63629,9.24346,TRAF,M32 9HR
23-02-2020 11:00,3.9,6.88758,1.66969,9.44773,TRAF,M32 9HR
23-02-2020 12:00,7.7,5.71313,1.63629,8.22208,TRAF,M32 9HR
23-02-2020 13:00,6.8,5.50751,1.97023,8.52849,TRAF,M32 9HR
23-02-2020 14:00,7.7,4.33535,1.36914,6.43467,TRAF,M32 9HR
23-02-2020 15:00,14.5,5.45846,1.46932,7.71139,TRAF,M32 9HR
23-02-2020 16:00,16.4,5.86781,1.26896,7.81353,TRAF,M32 9HR
23-02-2020 17:00,19.3,8.72659,1.53611,11.08193,TRAF,M32 9HR
23-02-2020 18:00,18.4,10.76867,1.70308,13.38003,TRAF,M32 9HR
23-02-2020 19:00,20.3,15.56834,1.90344,18.48691,TRAF,M32 9HR
23-02-2020 20:00,20.3,17.15013,2.23738,20.58073,TRAF,M32 9HR
23-02-2020 21:00,19.3,29.49925,4.60834,36.56527,TRAF,M32 9HR
23-02-2020 22:00,15.5,29.85512,5.00906,37.53557,TRAF,M32 9HR
23-02-2020 23:00,12.6,26.58618,5.14264,34.47145,TRAF,M32 9HR
24-02-2020 00:00,10.6,16.32256,4.84209,23.74699,TRAF,M32 9HR
24-02-2020 01:00,6.8,17.96486,4.00823,24.11073,TRAF,M32 9HR
24-02-2020 02:00,5.8,9.31604,3.74101,15.05217,TRAF,M32 9HR
24-02-2020 03:00,2.9,4.07775,2.20453,7.45798,TRAF,M32 9HR
24-02-2020 04:00,1.9,3.00997,0.96866,4.49522,TRAF,M32 9HR
24-02-2020 05:00,1.9,5.46204,0.93525,6.89608,TRAF,M32 9HR
24-02-2020 06:00,1,7.65857,0.93525,9.0926,TRAF,M32 9HR
24-02-2020 07:00,2.9,14.65267,1.97071,17.67439,TRAF,M32 9HR
24-02-2020 08:00,4.8,22.77218,2.60535,26.76699,TRAF,M32 9HR
24-02-2020 09:00,1.9,17.81522,3.10638,22.57826,TRAF,M32 9HR
24-02-2020 10:00,-1,17.56074,2.87256,21.96528,TRAF,M32 9HR
24-02-2020 11:00,0,15.92705,2.63875,19.97308,TRAF,M32 9HR
24-02-2020 12:00,-1,7.65296,2.33813,11.23805,TRAF,M32 9HR
24-02-2020 13:00,-1.9,10.0006,2.87256,14.40514,TRAF,M32 9HR
24-02-2020 14:00,-1,8.52189,2.20453,11.90212,TRAF,M32 9HR
24-02-2020 15:00,7.7,12.04722,2.03752,15.17137,TRAF,M32 9HR
24-02-2020 16:00,11.6,8.57511,1.6701,11.13589,TRAF,M32 9HR
24-02-2020 17:00,11.6,7.34927,1.63669,9.85883,TRAF,M32 9HR
24-02-2020 18:00,12.6,8.9859,1.13566,10.72723,TRAF,M32 9HR
24-02-2020 19:00,11.6,9.70105,1.13566,11.44238,TRAF,M32 9HR
24-02-2020 20:00,10.6,7.40329,0.90185,8.78611,TRAF,M32 9HR
24-02-2020 21:00,11.6,6.94409,0.76824,8.12205,TRAF,M32 9HR
24-02-2020 22:00,11.6,6.12691,0.73484,7.25365,TRAF,M32 9HR
24-02-2020 23:00,9.7,4.28902,0.46763,5.00604,TRAF,M32 9HR
25-02-2020 00:00,9.7,4.13431,0.83505,5.4147,TRAF,M32 9HR
25-02-2020 01:00,7.7,4.28882,0.80184,5.51829,TRAF,M32 9HR
25-02-2020 02:00,12.6,4.90103,1.03571,6.4891,TRAF,M32 9HR
25-02-2020 03:00,9.7,6.12705,1.10253,7.81758,TRAF,M32 9HR
25-02-2020 04:00,5.8,7.65872,1.40322,9.81029,TRAF,M32 9HR
25-02-2020 05:00,4.8,9.49257,2.80645,13.79573,TRAF,M32 9HR
25-02-2020 06:00,4.8,9.90266,2.47234,13.69353,TRAF,M32 9HR
25-02-2020 07:00,3.9,15.57583,2.07142,18.75197,TRAF,M32 9HR
25-02-2020 08:00,5.8,19.10074,2.23847,22.53302,TRAF,M32 9HR
25-02-2020 09:00,5.8,29.67547,2.73963,33.87617,TRAF,M32 9HR
25-02-2020 10:00,5.8,22.88113,2.40552,26.56955,TRAF,M32 9HR
25-02-2020 11:00,13.5,16.18565,2.90667,20.64249,TRAF,M32 9HR
25-02-2020 12:00,8.7,11.69086,2.50576,15.53297,TRAF,M32 9HR
25-02-2020 13:00,6.8,9.4939,2.47234,13.28477,TRAF,M32 9HR
25-02-2020 14:00,5.8,11.48807,2.10483,14.71544,TRAF,M32 9HR
25-02-2020 15:00,5.8,12.35391,2.80645,16.65706,TRAF,M32 9HR
25-02-2020 16:00,10.6,10.56836,2.10483,13.79573,TRAF,M32 9HR
25-02-2020 17:00,7.7,18.89516,2.53916,22.7885,TRAF,M32 9HR
25-02-2020 18:00,6.8,34.16602,4.20967,40.62075,TRAF,M32 9HR
25-02-2020 19:00,12.6,40.04025,4.644,47.16094,TRAF,M32 9HR
25-02-2020 20:00,7.7,14.55552,1.6705,17.11692,TRAF,M32 9HR
25-02-2020 21:00,8.7,18.02641,2.57257,21.97097,TRAF,M32 9HR
25-02-2020 22:00,8.7,9.6521,1.23617,11.54753,TRAF,M32 9HR
25-02-2020 23:00,4.8,7.60842,1.20276,9.45263,TRAF,M32 9HR
26-02-2020 00:00,6.8,5.87211,0.96889,7.35772,TRAF,M32 9HR
26-02-2020 01:00,9.7,4.69829,0.93571,6.13302,TRAF,M32 9HR
26-02-2020 02:00,10.6,3.62422,1.13622,5.3664,TRAF,M32 9HR
26-02-2020 03:00,11.6,2.5516,0.96913,4.03757,TRAF,M32 9HR
26-02-2020 04:00,7.7,2.50141,0.7352,3.62871,TRAF,M32 9HR
26-02-2020 05:00,4.8,3.77781,1.06938,5.4175,TRAF,M32 9HR
26-02-2020 06:00,5.8,7.04638,1.67091,9.6084,TRAF,M32 9HR
26-02-2020 07:00,9.7,13.69088,1.57066,16.09918,TRAF,M32 9HR
26-02-2020 08:00,5.8,16.91151,1.37015,19.01237,TRAF,M32 9HR
26-02-2020 09:00,10.6,26.25776,3.04106,30.92065,TRAF,M32 9HR
26-02-2020 10:00,7.7,18.08357,2.23902,21.51669,TRAF,M32 9HR
26-02-2020 11:00,5.8,13.48169,2.77371,17.73466,TRAF,M32 9HR
26-02-2020 12:00,4.8,11.84886,2.10535,15.07701,TRAF,M32 9HR
26-02-2020 13:00,10.6,7.96554,1.87142,10.83501,TRAF,M32 9HR
26-02-2020 14:00,11.6,5.61626,1.43698,7.8196,TRAF,M32 9HR
26-02-2020 15:00,13.5,7.09735,1.70433,9.71062,TRAF,M32 9HR
26-02-2020 16:00,11.6,8.98863,1.63749,11.49942,TRAF,M32 9HR
26-02-2020 17:00,17.4,11.74796,1.77117,14.46371,TRAF,M32 9HR
26-02-2020 18:00,16.4,17.93104,2.03851,21.05671,TRAF,M32 9HR
26-02-2020 19:00,15.5,26.41043,3.20815,31.32952,TRAF,M32 9HR
26-02-2020 20:00,16.4,37.59395,5.54742,46.09988,TRAF,M32 9HR
26-02-2020 21:00,13.5,33.30295,5.01273,40.98903,TRAF,M32 9HR
26-02-2020 22:00,12.6,20.83815,3.57575,26.32089,TRAF,M32 9HR
26-02-2020 23:00,10.6,14.19549,3.20815,19.11459,TRAF,M32 9HR
27-02-2020 00:00,12.6,10.36434,2.70688,14.51482,TRAF,M32 9HR
27-02-2020 01:00,12.6,9.1229,2.76325,13.35982,TRAF,M32 9HR
27-02-2020 02:00,8.7,7.21558,2.45127,10.97414,TRAF,M32 9HR
27-02-2020 03:00,4.8,7.81204,2.44012,11.55352,TRAF,M32 9HR
27-02-2020 04:00,4.8,6.7904,2.23957,10.22435,TRAF,M32 9HR
27-02-2020 05:00,3.9,8.7304,2.90809,13.18941,TRAF,M32 9HR
27-02-2020 06:00,5.8,14.70626,4.27858,21.26665,TRAF,M32 9HR
27-02-2020 07:00,4.8,23.85285,5.34822,32.05334,TRAF,M32 9HR
27-02-2020 08:00,8.7,47.49465,12.36776,66.45828,TRAF,M32 9HR
27-02-2020 09:00,10.6,51.59573,22.49594,86.08903,TRAF,M32 9HR
27-02-2020 10:00,6.8,32.67473,10.99727,49.53698,TRAF,M32 9HR
27-02-2020 11:00,5.8,13.12464,3.47634,18.45495,TRAF,M32 9HR
27-02-2020 12:00,8.7,10.41978,2.30642,13.95624,TRAF,M32 9HR
27-02-2020 13:00,5.8,9.65413,2.00558,12.72932,TRAF,M32 9HR
27-02-2020 14:00,3.9,7.91691,1.7716,10.63332,TRAF,M32 9HR
27-02-2020 15:00,7.7,8.68361,1.80502,11.45127,TRAF,M32 9HR
27-02-2020 16:00,11.6,9.96152,1.83845,12.78044,TRAF,M32 9HR
27-02-2020 17:00,12.6,12.67058,1.93873,15.64326,TRAF,M32 9HR
27-02-2020 18:00,14.5,16.19864,1.7716,18.91505,TRAF,M32 9HR
27-02-2020 19:00,16.4,24.63084,2.50698,28.47482,TRAF,M32 9HR
27-02-2020 20:00,17.4,35.81849,4.54599,42.78891,TRAF,M32 9HR
27-02-2020 21:00,12.6,35.40952,4.54599,42.37993,TRAF,M32 9HR
27-02-2020 22:00,7.7,24.82508,5.11423,32.6668,TRAF,M32 9HR
27-02-2020 23:00,14.5,34.68725,6.2173,44.22031,TRAF,M32 9HR
28-02-2020 00:00,15.5,38.92589,7.3538,50.20156,TRAF,M32 9HR
28-02-2020 01:00,9.7,19.33857,6.28569,28.97649,TRAF,M32 9HR
28-02-2020 02:00,10.6,15.17025,4.31305,21.78351,TRAF,M32 9HR
28-02-2020 03:00,11.6,11.08206,3.64436,16.67001,TRAF,M32 9HR
28-02-2020 04:00,8.7,8.83473,2.97567,13.39737,TRAF,M32 9HR
28-02-2020 05:00,4.8,8.12198,2.17324,11.45424,TRAF,M32 9HR
28-02-2020 06:00,6.8,13.54477,1.53799,15.90298,TRAF,M32 9HR
28-02-2020 07:00,8.7,21.11131,1.90577,24.03345,TRAF,M32 9HR
28-02-2020 08:00,5.8,20.18944,2.27355,23.6755,TRAF,M32 9HR
28-02-2020 09:00,4.8,26.52757,2.94224,31.03894,TRAF,M32 9HR
28-02-2020 10:00,2.9,25.50513,2.87537,29.91397,TRAF,M32 9HR
28-02-2020 11:00,1,18.04504,1.43768,20.24945,TRAF,M32 9HR
28-02-2020 12:00,-1,20.9579,1.90577,23.88004,TRAF,M32 9HR
28-02-2020 13:00,-1.9,21.7231,2.37385,25.36295,TRAF,M32 9HR
28-02-2020 14:00,-1.9,23.6147,2.47415,27.40835,TRAF,M32 9HR
28-02-2020 15:00,5.8,22.18162,2.8085,26.48792,TRAF,M32 9HR
28-02-2020 16:00,2.9,20.28714,3.44376,25.56749,TRAF,M32 9HR
28-02-2020 17:00,1,19.92998,3.24315,24.90274,TRAF,M32 9HR
28-02-2020 18:00,1.9,21.36137,3.34345,26.48792,TRAF,M32 9HR
28-02-2020 19:00,3.9,24.63114,4.07901,30.88553,TRAF,M32 9HR
28-02-2020 20:00,4.8,18.64717,4.37992,25.36295,TRAF,M32 9HR
28-02-2020 21:00,3.9,10.00757,3.81154,15.85185,TRAF,M32 9HR
28-02-2020 22:00,3.9,12.50993,4.6474,19.63584,TRAF,M32 9HR
28-02-2020 23:00,2.9,10.92317,5.04861,18.66427,TRAF,M32 9HR
29-02-2020 00:00,1,7.4473,4.71427,14.67574,TRAF,M32 9HR
29-02-2020 01:00,2.9,6.25739,4.32525,12.88935,TRAF,M32 9HR
29-02-2020 02:00,2.9,4.96164,4.32525,11.5936,TRAF,M32 9HR
29-02-2020 03:00,0,4.89491,3.94624,10.94572,TRAF,M32 9HR
29-02-2020 04:00,-1.9,4.89517,3.87935,10.84342,TRAF,M32 9HR
29-02-2020 05:00,3.9,3.92842,2.57509,7.87683,TRAF,M32 9HR
29-02-2020 06:00,5.8,4.79651,2.94296,9.30898,TRAF,M32 9HR
29-02-2020 07:00,3.9,14.75107,7.92591,26.90397,TRAF,M32 9HR
29-02-2020 08:00,7.7,11.03283,3.91279,17.03236,TRAF,M32 9HR
29-02-2020 09:00,8.7,13.63996,4.28066,20.20355,TRAF,M32 9HR
29-02-2020 10:00,7.7,18.08661,5.11673,25.93215,TRAF,M32 9HR
29-02-2020 11:00,7.7,13.48768,3.97968,19.58977,TRAF,M32 9HR
29-02-2020 12:00,10.6,6.84659,1.87279,9.71816,TRAF,M32 9HR
29-02-2020 13:00,7.7,6.17816,2.77574,10.43424,TRAF,M32 9HR
29-02-2020 14:00,7.7,5.05303,2.7423,9.25783,TRAF,M32 9HR
29-02-2020 15:00,4.8,6.02536,2.60853,10.02505,TRAF,M32 9HR
29-02-2020 16:00,1.9,5.87218,2.54164,9.76931,TRAF,M32 9HR
29-02-2020 17:00,7.7,7.61174,2.40787,11.30376,TRAF,M32 9HR
29-02-2020 18:00,9.7,6.89839,1.70558,9.51357,TRAF,M32 9HR
29-02-2020 19:00,6.8,6.54295,1.03672,8.13257,TRAF,M32 9HR
29-02-2020 20:00,6.8,5.41912,0.66885,6.44468,TRAF,M32 9HR
29-02-2020 21:00,6.8,5.62371,0.66885,6.64927,TRAF,M32 9HR
29-02-2020 22:00,20.3,3.37384,0.50164,4.14301,TRAF,M32 9HR
29-02-2020 23:00,19.3,3.88558,0.43476,4.55219,TRAF,M32 9HR
01-03-2020 00:00,16.4,3.6793,0.86951,5.01253,TRAF,M32 9HR
01-03-2020 01:00,15.5,2.79356,0.84742,4.09292,TRAF,M32 9HR
01-03-2020 02:00,11.6,2.50355,0.86972,3.83711,TRAF,M32 9HR
01-03-2020 03:00,11.6,2.75975,0.76937,3.93943,TRAF,M32 9HR
01-03-2020 04:00,10.6,2.65601,1.13733,4.39989,TRAF,M32 9HR
01-03-2020 05:00,11.6,2.40123,0.86972,3.73479,TRAF,M32 9HR
01-03-2020 06:00,10.6,2.81065,0.83627,4.09292,TRAF,M32 9HR
01-03-2020 07:00,11.6,4.24266,0.97007,5.73008,TRAF,M32 9HR
01-03-2020 08:00,9.7,5.06163,0.86972,6.39518,TRAF,M32 9HR
01-03-2020 09:00,11.6,4.65118,1.17078,6.44634,TRAF,M32 9HR
01-03-2020 10:00,9.7,4.65169,1.03698,6.2417,TRAF,M32 9HR
01-03-2020 11:00,11.6,5.21344,1.30458,7.21377,TRAF,M32 9HR
01-03-2020 12:00,6.8,4.95621,1.67254,7.52073,TRAF,M32 9HR
01-03-2020 13:00,5.8,4.95582,1.77289,7.67422,TRAF,M32 9HR
01-03-2020 14:00,4.8,4.64911,1.70599,7.26493,TRAF,M32 9HR
01-03-2020 15:00,7.7,5.05892,1.57219,7.46957,TRAF,M32 9HR
01-03-2020 16:00,8.7,5.10943,1.73944,7.77654,TRAF,M32 9HR
