timestamp,NO₂ level  (µg/m³),NO level  (µg/m³),NOx level  (µg/m³),PM₁₀ level  (µg/m³),StationName,PostCodes
19-03-2020 21:00,54.37777,33.87767,106.32279,33.8,STK5,SK7 4BA
19-03-2020 22:00,43.9054,28.37681,87.4159,28,STK5,SK7 4BA
19-03-2020 23:00,36.64538,16.84399,62.47247,26.1,STK5,SK7 4BA
20-03-2020 00:00,27.45231,12.29156,46.29911,20.3,STK5,SK7 4BA
20-03-2020 01:00,26.81937,7.36107,38.10619,25.1,STK5,SK7 4BA
20-03-2020 02:00,16.92284,1.59363,19.36637,27.1,STK5,SK7 4BA
20-03-2020 03:00,14.14607,2.92166,18.62589,27.1,STK5,SK7 4BA
20-03-2020 04:00,8.83087,1.70747,11.44894,19.3,STK5,SK7 4BA
20-03-2020 05:00,8.41715,3.94614,14.46782,21.3,STK5,SK7 4BA
20-03-2020 06:00,13.5609,14.03916,35.08731,15.5,STK5,SK7 4BA
20-03-2020 07:00,16.61493,20.03426,47.33369,19.3,STK5,SK7 4BA
20-03-2020 08:00,24.08026,32.328,73.64917,29,STK5,SK7 4BA
20-03-2020 09:00,21.03147,24.39778,58.44088,26.1,STK5,SK7 4BA
20-03-2020 10:00,13.45552,13.77355,34.57467,22.2,STK5,SK7 4BA
20-03-2020 11:00,16.01384,13.92533,37.36571,19.3,STK5,SK7 4BA
20-03-2020 12:00,10.72948,9.97919,26.03068,17.4,STK5,SK7 4BA
20-03-2020 13:00,9.90557,9.03059,23.75229,18.4,STK5,SK7 4BA
20-03-2020 14:00,8.35912,9.2962,22.61309,16.4,STK5,SK7 4BA
20-03-2020 15:00,8.57928,11.30721,25.91676,15.5,STK5,SK7 4BA
20-03-2020 16:00,18.7878,14.45654,40.95418,21.3,STK5,SK7 4BA
20-03-2020 17:00,16.44793,12.82496,36.11259,22.2,STK5,SK7 4BA
20-03-2020 18:00,19.60755,11.9902,37.99227,30,STK5,SK7 4BA
20-03-2020 19:00,19.78991,15.17747,43.0617,30,STK5,SK7 4BA
20-03-2020 20:00,20.86957,9.94124,36.11259,27.1,STK5,SK7 4BA
20-03-2020 21:00,10.74118,6.07099,20.04989,16.4,STK5,SK7 4BA
20-03-2020 22:00,12.78076,6.41248,22.61309,16.4,STK5,SK7 4BA
20-03-2020 23:00,7.41469,5.00856,15.09438,12.6,STK5,SK7 4BA
21-03-2020 00:00,6.58992,2.31456,10.13887,17.4,STK5,SK7 4BA
21-03-2020 01:00,3.8372,2.92218,8.31782,11.6,STK5,SK7 4BA
21-03-2020 02:00,4.77555,2.08727,7.97599,14.5,STK5,SK7 4BA
21-03-2020 03:00,3.26169,1.32827,5.29834,12.6,STK5,SK7 4BA
21-03-2020 04:00,3.58646,1.85957,6.43776,15.5,STK5,SK7 4BA
21-03-2020 05:00,2.11861,1.44212,4.32982,11.6,STK5,SK7 4BA
21-03-2020 06:00,4.78042,1.93547,7.74811,16.4,STK5,SK7 4BA
21-03-2020 07:00,6.3473,4.592,13.38827,16.4,STK5,SK7 4BA
21-03-2020 08:00,8.61733,6.64132,18.80055,18.4,STK5,SK7 4BA
21-03-2020 09:00,12.90938,7.81779,24.89649,23.2,STK5,SK7 4BA
21-03-2020 10:00,14.11615,11.04357,31.04939,22.2,STK5,SK7 4BA
21-03-2020 11:00,13.90473,14.07961,35.49316,19.3,STK5,SK7 4BA
21-03-2020 12:00,13.4593,10.20866,29.11237,17.4,STK5,SK7 4BA
21-03-2020 13:00,15.53527,12.97904,35.43619,17.4,STK5,SK7 4BA
21-03-2020 14:00,12.82409,10.47432,28.88448,24.2,STK5,SK7 4BA
21-03-2020 15:00,11.72365,9.2599,25.92197,22.2,STK5,SK7 4BA
21-03-2020 16:00,13.44863,8.76655,26.89048,18.4,STK5,SK7 4BA
21-03-2020 17:00,14.1125,11.15742,31.22031,22.2,STK5,SK7 4BA
21-03-2020 18:00,14.07502,10.55022,30.2518,25.1,STK5,SK7 4BA
21-03-2020 19:00,15.96269,8.53884,29.0554,25.1,STK5,SK7 4BA
21-03-2020 20:00,15.08404,7.51418,26.60563,20.3,STK5,SK7 4BA
21-03-2020 21:00,8.61153,5.04741,16.35078,18.4,STK5,SK7 4BA
21-03-2020 22:00,16.33283,5.88231,25.35226,19.3,STK5,SK7 4BA
21-03-2020 23:00,12.30371,5.38896,20.56666,23.2,STK5,SK7 4BA
22-03-2020 00:00,19.64663,7.36238,30.93545,18.4,STK5,SK7 4BA
22-03-2020 01:00,18.04923,7.55348,29.63106,21.3,STK5,SK7 4BA
22-03-2020 02:00,10.37649,3.37819,15.55631,15.5,STK5,SK7 4BA
22-03-2020 03:00,20.78464,5.76949,29.63106,20.3,STK5,SK7 4BA
22-03-2020 04:00,31.47601,11.76672,49.51806,21.3,STK5,SK7 4BA
22-03-2020 05:00,26.15464,3.56797,31.62546,25.1,STK5,SK7 4BA
22-03-2020 06:00,32.83629,11.99447,51.22755,26.1,STK5,SK7 4BA
22-03-2020 07:00,27.42096,8.50241,40.4578,27.1,STK5,SK7 4BA
22-03-2020 08:00,21.76215,12.60178,41.08461,23.2,STK5,SK7 4BA
22-03-2020 09:00,11.44189,5.69358,20.17192,18.4,STK5,SK7 4BA
22-03-2020 10:00,12.35338,7.47756,23.81882,21.3,STK5,SK7 4BA
22-03-2020 11:00,12.00273,9.52725,26.61097,20.3,STK5,SK7 4BA
22-03-2020 12:00,14.9325,14.12007,36.58297,25.1,STK5,SK7 4BA
22-03-2020 13:00,20.51195,14.2719,42.39521,24.2,STK5,SK7 4BA
22-03-2020 14:00,17.76727,12.79157,37.38073,22.2,STK5,SK7 4BA
22-03-2020 15:00,21.45996,14.91717,44.33263,21.3,STK5,SK7 4BA
22-03-2020 16:00,18.58694,12.10834,37.15279,25.1,STK5,SK7 4BA
22-03-2020 17:00,18.66728,9.60316,33.39193,28,STK5,SK7 4BA
22-03-2020 18:00,16.38455,7.93305,28.54839,29,STK5,SK7 4BA
22-03-2020 19:00,24.43205,11.08349,41.4265,28,STK5,SK7 4BA
22-03-2020 20:00,21.18305,9.33746,35.50029,26.1,STK5,SK7 4BA
22-03-2020 21:00,21.95182,8.46445,34.93046,29,STK5,SK7 4BA
22-03-2020 22:00,18.54161,6.41476,28.37744,23.2,STK5,SK7 4BA
22-03-2020 23:00,12.92344,5.69358,21.65347,20.3,STK5,SK7 4BA
23-03-2020 00:00,16.45127,7.62939,28.14951,22.2,STK5,SK7 4BA
23-03-2020 01:00,12.74691,4.17603,19.15007,21.3,STK5,SK7 4BA
23-03-2020 02:00,8.42056,0.45557,9.11908,22.2,STK5,SK7 4BA
23-03-2020 03:00,7.45287,0.4176,8.09319,22.2,STK5,SK7 4BA
23-03-2020 04:00,9.81136,1.51856,12.13978,25.1,STK5,SK7 4BA
23-03-2020 05:00,15.98082,6.4159,25.8184,27.1,STK5,SK7 4BA
23-03-2020 06:00,27.87369,14.12258,49.52801,30.9,STK5,SK7 4BA
23-03-2020 07:00,41.19789,42.97516,107.09221,40.6,STK5,SK7 4BA
23-03-2020 08:00,34.54,47.9864,108.11811,49.3,STK5,SK7 4BA
23-03-2020 09:00,45.4629,41.49457,109.08701,42.5,STK5,SK7 4BA
23-03-2020 10:00,40.85174,35.9898,96.03533,46.4,STK5,SK7 4BA
23-03-2020 11:00,26.46085,27.97941,69.36202,30,STK5,SK7 4BA
23-03-2020 12:00,29.03739,18.71621,57.73519,31.9,STK5,SK7 4BA
23-03-2020 13:00,19.20361,10.78175,35.7354,28,STK5,SK7 4BA
23-03-2020 14:00,11.3052,2.92322,15.78741,22.2,STK5,SK7 4BA
23-03-2020 15:00,14.2736,4.55567,21.25886,20.3,STK5,SK7 4BA
23-03-2020 16:00,26.03198,11.12343,43.08766,26.1,STK5,SK7 4BA
23-03-2020 17:00,39.92835,29.23222,84.75046,41.5,STK5,SK7 4BA
23-03-2020 18:00,40.89828,18.52639,69.30502,31.9,STK5,SK7 4BA
23-03-2020 19:00,55.12235,21.06998,87.42919,35.7,STK5,SK7 4BA
23-03-2020 20:00,53.03215,16.93191,78.99404,38.6,STK5,SK7 4BA
23-03-2020 21:00,40.49375,13.3633,60.98386,30,STK5,SK7 4BA
23-03-2020 22:00,16.93442,1.55652,19.32105,21.3,STK5,SK7 4BA
23-03-2020 23:00,26.88358,7.66871,38.64211,32.9,STK5,SK7 4BA
24-03-2020 00:00,28.23215,6.49183,38.18616,31.9,STK5,SK7 4BA
24-03-2020 01:00,20.86277,1.82259,23.65737,30,STK5,SK7 4BA
24-03-2020 02:00,10.53755,0.2658,10.9451,22.2,STK5,SK7 4BA
24-03-2020 03:00,10.13851,0.2658,10.54606,17.4,STK5,SK7 4BA
24-03-2020 04:00,12.64179,2.2023,16.01861,82.1,STK5,SK7 4BA
24-03-2020 05:00,11.50411,2.12636,14.76448,55.1,STK5,SK7 4BA
24-03-2020 06:00,14.22094,2.73389,18.41284,32.9,STK5,SK7 4BA
24-03-2020 07:00,53.70551,38.99588,113.49836,68.6,STK5,SK7 4BA
24-03-2020 08:00,48.58407,49.39985,124.32945,55.1,STK5,SK7 4BA
24-03-2020 09:00,14.38953,2.80983,18.69787,31.9,STK5,SK7 4BA
24-03-2020 10:00,14.42344,3.53127,19.83799,29,STK5,SK7 4BA
24-03-2020 11:00,12.45619,2.65795,16.53166,32.9,STK5,SK7 4BA
24-03-2020 12:00,11.55139,2.43012,15.27753,30.9,STK5,SK7 4BA
24-03-2020 13:00,11.27973,2.01245,14.36544,33.8,STK5,SK7 4BA
24-03-2020 14:00,12.01595,2.16433,15.33454,30.9,STK5,SK7 4BA
24-03-2020 15:00,9.71031,1.17709,11.51515,36.7,STK5,SK7 4BA
24-03-2020 16:00,7.66904,0.83536,8.9499,35.7,STK5,SK7 4BA
24-03-2020 17:00,9.5478,0.9113,10.9451,35.7,STK5,SK7 4BA
24-03-2020 18:00,10.18701,0.53159,11.0021,35.7,STK5,SK7 4BA
24-03-2020 19:00,10.75585,0.56956,11.62917,34.8,STK5,SK7 4BA
24-03-2020 20:00,12.23557,0.6455,13.22532,35.7,STK5,SK7 4BA
24-03-2020 21:00,14.34964,0.49362,15.10651,37.7,STK5,SK7 4BA
24-03-2020 22:00,12.58733,0.34174,13.11131,38.6,STK5,SK7 4BA
24-03-2020 23:00,12.07306,0.37971,12.65527,38.6,STK5,SK7 4BA
25-03-2020 00:00,11.21797,0.37971,11.80018,32.9,STK5,SK7 4BA
25-03-2020 01:00,10.30311,0.53168,11.11835,30.9,STK5,SK7 4BA
25-03-2020 02:00,10.52268,0.79753,11.74554,30,STK5,SK7 4BA
25-03-2020 03:00,11.05404,0.22786,11.40343,26.1,STK5,SK7 4BA
25-03-2020 04:00,9.0548,0.3418,9.57888,27.1,STK5,SK7 4BA
25-03-2020 05:00,11.43131,0.91146,12.82886,26.1,STK5,SK7 4BA
25-03-2020 06:00,34.41606,18.53298,62.8329,32.9,STK5,SK7 4BA
25-03-2020 07:00,44.71377,40.63585,107.0212,38.6,STK5,SK7 4BA
25-03-2020 08:00,46.86055,59.09287,137.46836,35.7,STK5,SK7 4BA
25-03-2020 09:00,42.97187,34.4835,95.84584,36.7,STK5,SK7 4BA
25-03-2020 10:00,20.38525,7.97526,32.61381,27.1,STK5,SK7 4BA
25-03-2020 11:00,12.62134,2.92426,17.10515,30.9,STK5,SK7 4BA
25-03-2020 12:00,10.32244,3.49392,15.67972,30.9,STK5,SK7 4BA
25-03-2020 13:00,9.56913,2.08876,12.77184,28,STK5,SK7 4BA
25-03-2020 14:00,10.80286,2.73438,14.99551,33.8,STK5,SK7 4BA
25-03-2020 15:00,13.15023,4.2155,19.6139,32.9,STK5,SK7 4BA
25-03-2020 16:00,8.51008,1.32921,10.54817,24.2,STK5,SK7 4BA
25-03-2020 17:00,10.17208,1.06337,11.80255,21.3,STK5,SK7 4BA
25-03-2020 18:00,12.3278,1.40517,14.48236,23.2,STK5,SK7 4BA
25-03-2020 19:00,23.79553,1.1773,25.6007,36.7,STK5,SK7 4BA
25-03-2020 20:00,59.5653,25.52083,98.6967,52.2,STK5,SK7 4BA
25-03-2020 21:00,45.69224,13.59592,66.53902,51.2,STK5,SK7 4BA
25-03-2020 22:00,34.43926,12.4566,53.53911,46.4,STK5,SK7 4BA
25-03-2020 23:00,31.59331,10.51975,47.72336,43.5,STK5,SK7 4BA
26-03-2020 00:00,25.19052,5.69661,33.92521,43.5,STK5,SK7 4BA
26-03-2020 01:00,35.97909,10.90146,52.69443,40.6,STK5,SK7 4BA
26-03-2020 02:00,18.12905,1.97518,21.15761,34.8,STK5,SK7 4BA
26-03-2020 03:00,17.63399,1.40542,19.78892,32.9,STK5,SK7 4BA
26-03-2020 04:00,19.87631,2.62091,23.89498,36.7,STK5,SK7 4BA
26-03-2020 05:00,18.38997,6.30537,28.05807,36.7,STK5,SK7 4BA
26-03-2020 06:00,24.24214,12.34486,43.17065,39.6,STK5,SK7 4BA
26-03-2020 07:00,38.89262,32.1726,88.22325,45.4,STK5,SK7 4BA
26-03-2020 08:00,44.92331,54.05149,127.8011,49.3,STK5,SK7 4BA
26-03-2020 09:00,48.37283,44.25157,116.22429,51.2,STK5,SK7 4BA
26-03-2020 10:00,40.2673,24.84165,78.3573,42.5,STK5,SK7 4BA
26-03-2020 11:00,41.40546,26.70288,82.3493,36.7,STK5,SK7 4BA
26-03-2020 12:00,23.52743,9.72395,38.43728,29,STK5,SK7 4BA
26-03-2020 13:00,28.91365,14.28205,50.81248,24.2,STK5,SK7 4BA
26-03-2020 14:00,33.05611,14.92778,55.94506,28,STK5,SK7 4BA
26-03-2020 15:00,26.63125,10.74952,43.11362,26.1,STK5,SK7 4BA
26-03-2020 16:00,34.52792,13.48438,55.20369,35.7,STK5,SK7 4BA
26-03-2020 17:00,44.81007,14.73786,67.40781,52.2,STK5,SK7 4BA
26-03-2020 18:00,31.55876,10.02782,46.93454,45.4,STK5,SK7 4BA
26-03-2020 19:00,39.52951,19.37193,69.23272,59.9,STK5,SK7 4BA
26-03-2020 20:00,35.36391,10.52162,51.49683,47.3,STK5,SK7 4BA
26-03-2020 21:00,28.1892,8.3945,41.06059,40.6,STK5,SK7 4BA
26-03-2020 22:00,30.80886,6.7232,41.11762,43.5,STK5,SK7 4BA
26-03-2020 23:00,22.67439,6.07747,31.99305,42.5,STK5,SK7 4BA
27-03-2020 00:00,25.58042,6.15344,35.01556,39.6,STK5,SK7 4BA
27-03-2020 01:00,16.02842,3.57115,21.5041,36.7,STK5,SK7 4BA
27-03-2020 02:00,16.69092,0.68384,17.73946,32.9,STK5,SK7 4BA
27-03-2020 03:00,20.9762,0.45589,21.67522,36.7,STK5,SK7 4BA
27-03-2020 04:00,21.39745,3.3432,26.52362,36.7,STK5,SK7 4BA
27-03-2020 05:00,13.02711,2.88731,17.45426,45.4,STK5,SK7 4BA
27-03-2020 06:00,23.27509,7.06631,34.10995,41.5,STK5,SK7 4BA
27-03-2020 07:00,44.52865,22.07273,78.37303,57,STK5,SK7 4BA
27-03-2020 08:00,47.60122,41.97998,111.96962,68.6,STK5,SK7 4BA
27-03-2020 09:00,26.43346,18.91948,55.44293,42.5,STK5,SK7 4BA
27-03-2020 10:00,20.65149,12.42303,39.69987,34.8,STK5,SK7 4BA
27-03-2020 11:00,31.07051,14.81646,53.78877,41.5,STK5,SK7 4BA
27-03-2020 12:00,19.35775,11.85317,37.53235,32.9,STK5,SK7 4BA
27-03-2020 13:00,21.55306,9.19381,35.65003,31.9,STK5,SK7 4BA
27-03-2020 14:00,20.12585,9.2318,34.28107,37.7,STK5,SK7 4BA
27-03-2020 15:00,14.764,7.44622,26.18138,38.6,STK5,SK7 4BA
27-03-2020 16:00,14.43509,7.02832,25.2117,41.5,STK5,SK7 4BA
27-03-2020 17:00,14.12557,6.00257,23.32938,34.8,STK5,SK7 4BA
27-03-2020 18:00,14.28336,6.42047,24.12794,25.1,STK5,SK7 4BA
27-03-2020 19:00,18.30412,7.33225,29.54675,30.9,STK5,SK7 4BA
27-03-2020 20:00,19.25061,4.48293,26.12434,36.7,STK5,SK7 4BA
27-03-2020 21:00,11.78435,2.5074,15.62897,33.8,STK5,SK7 4BA
27-03-2020 22:00,6.58166,4.67289,13.74665,34.8,STK5,SK7 4BA
27-03-2020 23:00,7.57316,3.98905,13.68961,35.7,STK5,SK7 4BA
28-03-2020 00:00,12.3402,2.96329,16.88385,33.8,STK5,SK7 4BA
28-03-2020 01:00,7.18742,1.82389,9.98401,39.6,STK5,SK7 4BA
28-03-2020 02:00,4.95137,0.37998,5.534,36.7,STK5,SK7 4BA
28-03-2020 03:00,3.01404,0.30398,3.48014,24.2,STK5,SK7 4BA
28-03-2020 04:00,2.44595,0.22799,2.79552,17.4,STK5,SK7 4BA
28-03-2020 05:00,4.53264,0.98794,6.04746,12.6,STK5,SK7 4BA
28-03-2020 06:00,5.01583,1.93788,7.98721,11.6,STK5,SK7 4BA
28-03-2020 07:00,6.18486,2.84983,10.55453,13.5,STK5,SK7 4BA
28-03-2020 08:00,5.03898,3.00182,9.6417,16.4,STK5,SK7 4BA
28-03-2020 09:00,5.28293,2.50785,9.12824,15.5,STK5,SK7 4BA
28-03-2020 10:00,4.81804,2.77383,9.07119,22.2,STK5,SK7 4BA
28-03-2020 11:00,5.34012,4.29374,11.92376,16.4,STK5,SK7 4BA
28-03-2020 12:00,7.44861,4.36973,14.14877,20.3,STK5,SK7 4BA
28-03-2020 13:00,4.28036,3.53378,9.69875,14.5,STK5,SK7 4BA
28-03-2020 14:00,6.82225,4.33174,13.46415,16.4,STK5,SK7 4BA
28-03-2020 15:00,5.80259,4.10375,12.09492,14.5,STK5,SK7 4BA
28-03-2020 16:00,6.1449,4.10375,12.43723,21.3,STK5,SK7 4BA
28-03-2020 17:00,6.71299,4.17975,13.12184,17.4,STK5,SK7 4BA
28-03-2020 18:00,5.28051,2.58384,9.24234,18.4,STK5,SK7 4BA
28-03-2020 19:00,6.91442,3.2298,11.86671,18.4,STK5,SK7 4BA
28-03-2020 20:00,10.62412,4.9777,18.25648,22.2,STK5,SK7 4BA
28-03-2020 21:00,6.25644,2.39385,9.92696,19.3,STK5,SK7 4BA
28-03-2020 22:00,4.557,2.01388,7.6449,14.5,STK5,SK7 4BA
28-03-2020 23:00,3.44745,1.02594,5.02053,12.6,STK5,SK7 4BA
29-03-2020 00:00,2.48363,0.83595,3.7654,18.4,STK5,SK7 4BA
29-03-2020 01:00,1.75081,0.57007,2.6249,15.5,STK5,SK7 4BA
29-03-2020 02:00,1.64515,0.30404,2.11133,13.5,STK5,SK7 4BA
29-03-2020 03:00,1.75927,0.30404,2.22546,17.4,STK5,SK7 4BA
29-03-2020 04:00,1.13037,0.34204,1.65483,12.6,STK5,SK7 4BA
29-03-2020 05:00,1.355,0.45605,2.05427,15.5,STK5,SK7 4BA
29-03-2020 06:00,2.74528,1.59619,5.19273,17.4,STK5,SK7 4BA
29-03-2020 07:00,3.5369,1.82421,6.33399,15.5,STK5,SK7 4BA
29-03-2020 08:00,4.71224,2.5463,8.61651,14.5,STK5,SK7 4BA
29-03-2020 09:00,3.70083,2.05224,6.84755,19.3,STK5,SK7 4BA
29-03-2020 10:00,3.47379,2.01424,6.56224,17.4,STK5,SK7 4BA
29-03-2020 11:00,4.74148,3.4204,9.98602,14.5,STK5,SK7 4BA
29-03-2020 12:00,3.99119,3.68643,9.64364,17.4,STK5,SK7 4BA
29-03-2020 13:00,6.13176,4.56053,13.12448,11.6,STK5,SK7 4BA
29-03-2020 14:00,7.52963,4.86457,14.98853,13.5,STK5,SK7 4BA
29-03-2020 15:00,8.3306,5.39663,16.60532,13.5,STK5,SK7 4BA
29-03-2020 16:00,6.16242,7.18284,17.17595,15.5,STK5,SK7 4BA
29-03-2020 17:00,6.91229,3.34439,12.04028,15.5,STK5,SK7 4BA
29-03-2020 18:00,9.33838,6.0047,18.54546,17.4,STK5,SK7 4BA
29-03-2020 19:00,8.60966,3.80044,14.43693,14.5,STK5,SK7 4BA
29-03-2020 20:00,15.67357,5.9667,24.82238,15.5,STK5,SK7 4BA
29-03-2020 21:00,18.63359,6.19472,28.13203,17.4,STK5,SK7 4BA
29-03-2020 22:00,31.1076,8.70302,44.45203,19.3,STK5,SK7 4BA
29-03-2020 23:00,21.94929,6.0047,31.15637,16.4,STK5,SK7 4BA
30-03-2020 00:00,19.34838,3.4584,24.65119,14.5,STK5,SK7 4BA
30-03-2020 01:00,15.68458,0.3421,16.20913,17.4,STK5,SK7 4BA
30-03-2020 02:00,14.35495,0.87426,15.69546,22.2,STK5,SK7 4BA
30-03-2020 03:00,16.82298,4.02919,23.00098,20.3,STK5,SK7 4BA
30-03-2020 04:00,17.79566,3.95316,23.8571,17.4,STK5,SK7 4BA
30-03-2020 05:00,25.00799,14.06414,46.5727,16.4,STK5,SK7 4BA
30-03-2020 06:00,34.0048,20.10792,64.83651,23.2,STK5,SK7 4BA
30-03-2020 07:00,42.20538,20.67809,73.91134,25.1,STK5,SK7 4BA
30-03-2020 08:00,49.11502,36.7188,105.4164,31.9,STK5,SK7 4BA
30-03-2020 09:00,39.6604,14.55828,61.98279,22.2,STK5,SK7 4BA
30-03-2020 10:00,47.35981,25.50551,86.4677,30,STK5,SK7 4BA
30-03-2020 11:00,35.80553,19.11963,65.12188,30,STK5,SK7 4BA
30-03-2020 12:00,16.0371,10.79518,32.58948,20.3,STK5,SK7 4BA
30-03-2020 13:00,14.38799,10.60512,30.64895,16.4,STK5,SK7 4BA
30-03-2020 14:00,15.8589,12.80977,35.50027,22.2,STK5,SK7 4BA
30-03-2020 15:00,22.36538,12.80977,42.00675,24.2,STK5,SK7 4BA
30-03-2020 16:00,14.0438,7.07008,24.88443,18.4,STK5,SK7 4BA
30-03-2020 17:00,12.26966,7.22213,23.34343,13.5,STK5,SK7 4BA
30-03-2020 18:00,13.78985,6.08179,23.11513,14.5,STK5,SK7 4BA
30-03-2020 19:00,8.39437,5.24554,16.43743,9.7,STK5,SK7 4BA
30-03-2020 20:00,9.47368,3.61106,15.01056,7.7,STK5,SK7 4BA
30-03-2020 21:00,6.99987,2.43272,10.72999,8.7,STK5,SK7 4BA
30-03-2020 22:00,7.51717,2.31868,11.07243,14.5,STK5,SK7 4BA
30-03-2020 23:00,6.68523,1.55846,9.07483,14.5,STK5,SK7 4BA
31-03-2020 00:00,9.0473,2.66078,13.12711,20.3,STK5,SK7 4BA
31-03-2020 01:00,4.03861,0.45622,4.73813,20.3,STK5,SK7 4BA
31-03-2020 02:00,3.86131,0.64631,4.8523,9.7,STK5,SK7 4BA
31-03-2020 03:00,2.59576,0.95045,4.05309,10.6,STK5,SK7 4BA
31-03-2020 04:00,2.06025,1.63477,4.56687,10.6,STK5,SK7 4BA
31-03-2020 05:00,11.47975,3.42162,16.72615,15.5,STK5,SK7 4BA
31-03-2020 06:00,32.88498,12.46988,52.0052,22.2,STK5,SK7 4BA
31-03-2020 07:00,44.33632,32.96155,94.87666,15.5,STK5,SK7 4BA
31-03-2020 08:00,28.20011,17.98248,55.77286,25.1,STK5,SK7 4BA
31-03-2020 09:00,11.14185,8.66809,24.43274,18.4,STK5,SK7 4BA
31-03-2020 10:00,9.05658,9.61854,23.80479,16.4,STK5,SK7 4BA
31-03-2020 11:00,12.9091,8.74413,26.31657,21.3,STK5,SK7 4BA
31-03-2020 12:00,11.35296,7.4135,22.72016,19.3,STK5,SK7 4BA
31-03-2020 13:00,11.13461,8.8962,24.77525,12.6,STK5,SK7 4BA
31-03-2020 14:00,13.54429,8.51602,26.602,14.5,STK5,SK7 4BA
31-03-2020 15:00,17.51769,11.0252,34.42276,17.4,STK5,SK7 4BA
31-03-2020 16:00,17.43733,9.9607,32.71019,21.3,STK5,SK7 4BA
31-03-2020 17:00,22.23495,9.88466,37.39122,21.3,STK5,SK7 4BA
31-03-2020 18:00,22.91569,6.42503,32.76727,19.3,STK5,SK7 4BA
31-03-2020 19:00,23.26962,2.47117,27.05869,22.2,STK5,SK7 4BA
31-03-2020 20:00,25.3549,1.52072,27.68663,20.3,STK5,SK7 4BA
31-03-2020 21:00,23.48193,1.17856,25.28903,15.5,STK5,SK7 4BA
31-03-2020 22:00,18.31073,4.0299,24.48983,12.6,STK5,SK7 4BA
31-03-2020 23:00,15.06496,1.97693,18.09621,16.4,STK5,SK7 4BA
