timestamp,PM₁₀ level  (µg/m³),NO level  (µg/m³),O₃ level  (µg/m³),NOx level  (µg/m³),NO₂ level  (µg/m³),StationName,PostCodes
27-03-2020 08:00,null,61.9089,29.73593,168.18925,73.26359,M60,M28 2AB
27-03-2020 09:00,null,37.35147,46.20046,117.62996,60.3585,M60,M28 2AB
27-03-2020 10:00,null,37.45808,56.07917,117.25224,59.81732,M60,M28 2AB
27-03-2020 11:00,null,31.09661,66.5067,103.3309,55.6501,M60,M28 2AB
27-03-2020 12:00,null,23.45573,75.78671,84.28348,48.31854,M60,M28 2AB
27-03-2020 13:00,null,21.35893,79.62843,77.21489,44.465,M60,M28 2AB
27-03-2020 14:00,null,24.45082,76.08606,83.4741,45.98337,M60,M28 2AB
27-03-2020 15:00,null,27.64933,72.4938,98.09691,55.70187,M60,M28 2AB
27-03-2020 16:00,null,20.04399,75.73682,75.00259,44.26891,M60,M28 2AB
27-03-2020 17:00,null,20.36384,69.69982,88.22247,56.99835,M60,M28 2AB
27-03-2020 18:00,null,16.98763,68.95144,88.76205,62.71471,M60,M28 2AB
27-03-2020 19:00,null,5.72178,84.66757,45.5951,36.82183,M60,M28 2AB
27-03-2020 20:00,null,2.70096,91.40306,30.05499,25.91358,M60,M28 2AB
27-03-2020 21:00,null,2.52327,86.26413,32.86085,28.99189,M60,M28 2AB
27-03-2020 22:00,null,2.55881,83.42026,31.67375,27.75031,M60,M28 2AB
27-03-2020 23:00,null,0.99509,84.11876,20.7741,19.24831,M60,M28 2AB
28-03-2020 00:00,null,0.74632,82.17295,19.04742,17.90308,M60,M28 2AB
28-03-2020 01:00,null,1.61404,77.93209,24.8767,22.40188,M60,M28 2AB
28-03-2020 02:00,null,1.18679,87.91059,15.07023,13.25051,M60,M28 2AB
28-03-2020 03:00,null,0.99691,83.37037,11.57308,10.04451,M60,M28 2AB
28-03-2020 04:00,null,1.03251,77.98198,10.32924,8.74608,M60,M28 2AB
28-03-2020 05:00,null,1.53096,77.8323,11.08636,8.73891,M60,M28 2AB
28-03-2020 06:00,null,2.67028,72.74327,19.57688,15.48251,M60,M28 2AB
28-03-2020 07:00,null,5.55419,67.05552,32.39379,23.87749,M60,M28 2AB
28-03-2020 08:00,null,9.18577,68.5523,40.34352,26.25887,M60,M28 2AB
28-03-2020 09:00,null,7.36998,77.8323,31.85299,20.55252,M60,M28 2AB
28-03-2020 10:00,null,5.51858,77.1837,26.82357,18.36186,M60,M28 2AB
28-03-2020 11:00,null,7.548,76.43531,32.12339,20.54996,M60,M28 2AB
28-03-2020 12:00,null,10.21828,81.1751,36.07122,20.4034,M60,M28 2AB
28-03-2020 13:00,null,7.93964,82.87144,31.90707,19.73313,M60,M28 2AB
28-03-2020 14:00,null,5.91023,83.22069,27.36437,18.30215,M60,M28 2AB
28-03-2020 15:00,null,5.30496,82.22284,24.66038,16.52622,M60,M28 2AB
28-03-2020 16:00,null,3.02632,84.5179,17.30553,12.66524,M60,M28 2AB
28-03-2020 17:00,null,3.66719,84.468,20.6044,14.98145,M60,M28 2AB
28-03-2020 18:00,null,1.53096,86.5136,10.00476,7.65732,M60,M28 2AB
28-03-2020 19:00,null,5.44738,78.33123,27.90517,19.55264,M60,M28 2AB
28-03-2020 20:00,null,1.06811,83.61983,9.30172,7.66397,M60,M28 2AB
28-03-2020 21:00,null,0.67647,82.37252,8.27421,7.23697,M60,M28 2AB
28-03-2020 22:00,null,0.60526,84.31833,6.92221,5.99415,M60,M28 2AB
28-03-2020 23:00,null,0.53406,85.61553,6.1651,5.34622,M60,M28 2AB
29-03-2020 00:00,null,0.60526,85.51575,4.97534,4.04728,M60,M28 2AB
29-03-2020 01:00,null,0.33291,83.91919,4.76968,4.25923,M60,M28 2AB
29-03-2020 02:00,null,0.14268,85.96478,2.43904,2.22028,M60,M28 2AB
29-03-2020 03:00,null,0.10701,88.30973,1.95123,1.78716,M60,M28 2AB
29-03-2020 04:00,null,0.28535,85.96478,2.81845,2.38092,M60,M28 2AB
29-03-2020 05:00,null,0.24968,85.71532,2.71004,2.32721,M60,M28 2AB
29-03-2020 06:00,null,0.42802,84.56779,4.82388,4.16759,M60,M28 2AB
29-03-2020 07:00,null,2.53247,75.8366,15.28465,11.40159,M60,M28 2AB
29-03-2020 08:00,null,2.99616,80.4766,15.50145,10.9074,M60,M28 2AB
29-03-2020 09:00,null,2.56814,82.07316,12.4662,8.52845,M60,M28 2AB
29-03-2020 10:00,null,4.03055,82.17295,16.85647,10.67639,M60,M28 2AB
29-03-2020 11:00,null,2.81782,86.01467,11.32798,7.00739,M60,M28 2AB
29-03-2020 12:00,null,4.24456,84.21854,17.07328,10.56504,M60,M28 2AB
29-03-2020 13:00,null,3.28151,85.56564,14.47164,9.44006,M60,M28 2AB
29-03-2020 14:00,null,4.17322,83.47015,18.86191,12.46306,M60,M28 2AB
29-03-2020 15:00,null,2.78215,85.71532,13.49602,9.23012,M60,M28 2AB
29-03-2020 16:00,null,0.74904,88.65897,3.79406,2.64555,M60,M28 2AB
29-03-2020 17:00,null,0.39235,88.06026,3.52306,2.92146,M60,M28 2AB
29-03-2020 18:00,null,0.89171,85.26628,6.72091,5.35363,M60,M28 2AB
29-03-2020 19:00,null,0.71337,82.17295,7.37132,6.2775,M60,M28 2AB
29-03-2020 20:00,null,0.35669,80.92564,5.14908,4.60217,M60,M28 2AB
29-03-2020 21:00,null,0.24968,73.39187,6.1247,5.74186,M60,M28 2AB
29-03-2020 22:00,null,1.46241,52.13766,23.84839,21.60605,M60,M28 2AB
29-03-2020 23:00,null,1.17706,44.00519,31.16551,29.3607,M60,M28 2AB
30-03-2020 00:00,null,0.60637,49.8925,17.18168,16.25193,M60,M28 2AB
30-03-2020 01:00,null,0.90525,52.38713,15.21015,13.82213,M60,M28 2AB
30-03-2020 02:00,null,1.072,39.21551,24.28192,22.63821,M60,M28 2AB
30-03-2020 03:00,null,0.35733,33.87701,20.69667,20.14877,M60,M28 2AB
30-03-2020 04:00,null,8.32587,21.35399,49.2157,36.44955,M60,M28 2AB
30-03-2020 05:00,null,4.35947,25.69464,34.8747,28.19028,M60,M28 2AB
30-03-2020 06:00,null,11.64907,16.86367,58.01586,40.1542,M60,M28 2AB
30-03-2020 07:00,null,53.63576,10.37764,143.40999,61.16965,M60,M28 2AB
30-03-2020 08:00,null,23.33388,41.2611,74.31245,38.53434,M60,M28 2AB
30-03-2020 09:00,null,1.608,72.09466,11.84219,9.37662,M60,M28 2AB
30-03-2020 10:00,null,1.21493,75.188,8.47423,6.61135,M60,M28 2AB
30-03-2020 11:00,null,0.71467,76.68477,7.22482,6.12901,M60,M28 2AB
30-03-2020 12:00,null,1.2864,77.33338,10.26685,8.2944,M60,M28 2AB
30-03-2020 13:00,null,1.2864,75.43746,8.4018,6.42935,M60,M28 2AB
30-03-2020 14:00,22.2,null,68.80176,null,null,M60,M28 2AB
30-03-2020 15:00,26.1,7.3968,75.53725,30.4203,19.0787,M60,M28 2AB
30-03-2020 16:00,24.2,2.71574,79.22929,14.72125,10.55719,M60,M28 2AB
30-03-2020 17:00,32.9,1.89387,80.72607,13.41753,10.51364,M60,M28 2AB
30-03-2020 18:00,6.8,3.39467,77.28348,20.58803,15.38294,M60,M28 2AB
30-03-2020 19:00,10.6,2.85867,76.33553,20.26209,15.87886,M60,M28 2AB
30-03-2020 20:00,6.8,0.78613,80.72607,10.32117,9.11579,M60,M28 2AB
30-03-2020 21:00,7.7,0.4288,81.8237,6.84457,6.18708,M60,M28 2AB
30-03-2020 22:00,6.8,0.25013,77.73252,9.3977,9.01417,M60,M28 2AB
30-03-2020 23:00,7.7,0.25013,78.18155,4.83466,4.45112,M60,M28 2AB
31-03-2020 00:00,2.9,0.3216,81.27488,3.09635,2.60324,M60,M28 2AB
31-03-2020 01:00,14.5,0.47629,79.37897,5.21322,4.48292,M60,M28 2AB
31-03-2020 02:00,16.4,0.38103,77.58284,3.04104,2.45681,M60,M28 2AB
31-03-2020 03:00,21.3,0.28577,70.94714,3.14965,2.71148,M60,M28 2AB
31-03-2020 04:00,null,0.39294,60.22025,5.53904,4.93655,M60,M28 2AB
31-03-2020 05:00,21.3,12.75253,44.50411,50.55735,31.00374,M60,M28 2AB
31-03-2020 06:00,9.7,10.82358,53.68433,48.16796,31.57203,M60,M28 2AB
31-03-2020 07:00,7.7,16.89621,41.36088,73.03935,47.13218,M60,M28 2AB
31-03-2020 08:00,12.6,6.35841,58.77337,36.2753,26.52589,M60,M28 2AB
31-03-2020 09:00,50.2,22.82596,54.93164,81.07639,46.07707,M60,M28 2AB
31-03-2020 10:00,24.2,20.39691,55.03143,74.77708,43.50226,M60,M28 2AB
31-03-2020 11:00,30,30.22029,51.43917,96.49882,50.1617,M60,M28 2AB
31-03-2020 12:00,18.4,27.11253,61.91659,81.02209,39.45012,M60,M28 2AB
31-03-2020 13:00,28,35.47133,50.19186,106.165,51.77639,M60,M28 2AB
31-03-2020 14:00,19.3,23.2189,59.07272,69.72678,34.12497,M60,M28 2AB
31-03-2020 15:00,16.4,28.5771,60.07057,86.99556,43.17795,M60,M28 2AB
31-03-2020 16:00,16.4,17.14626,64.86025,60.60365,34.31308,M60,M28 2AB
31-03-2020 17:00,12.6,0.53582,76.38542,11.02378,10.2022,M60,M28 2AB
31-03-2020 18:00,9.7,0.32149,76.93424,11.07809,10.58514,M60,M28 2AB
31-03-2020 19:00,13.5,0.32149,76.73467,10.64365,10.15071,M60,M28 2AB
31-03-2020 20:00,9.7,0.21433,70.24864,11.2953,10.96667,M60,M28 2AB
31-03-2020 21:00,7.7,0.39294,70.4981,12.21848,11.61599,M60,M28 2AB
31-03-2020 22:00,7.7,0.28577,81.97338,7.65691,7.21874,M60,M28 2AB
31-03-2020 23:00,7.7,0.28577,79.22929,6.57083,6.13265,M60,M28 2AB
