timestamp,NO level  (µg/m³),NOx level  (µg/m³),PM₁₀ level  (µg/m³),NO₂ level  (µg/m³),StationName,PostCodes
20-03-2020 15:00,58.29975,129.55847,20.6,40.16677,TAM1,SK14 8LZ
20-03-2020 16:00,54.96833,126.48594,32.2,42.20233,TAM1,SK14 8LZ
20-03-2020 17:00,51.63692,120.34087,25.7,41.16537,TAM1,SK14 8LZ
20-03-2020 18:00,46.6398,111.63536,25.4,40.122,TAM1,SK14 8LZ
20-03-2020 19:00,44.30781,111.63536,30.6,43.69767,TAM1,SK14 8LZ
20-03-2020 20:00,40.31011,102.41776,28.2,40.60979,TAM1,SK14 8LZ
20-03-2020 21:00,31.64844,77.8375,24.7,29.31058,TAM1,SK14 8LZ
20-03-2020 22:00,18.98906,51.20888,23,22.09273,TAM1,SK14 8LZ
20-03-2020 23:00,16.32393,44.55173,20,19.52205,TAM1,SK14 8LZ
21-03-2020 00:00,16.32393,46.08799,20.3,21.05832,TAM1,SK14 8LZ
21-03-2020 01:00,7.98305,26.58594,16.9,14.34544,TAM1,SK14 8LZ
21-03-2020 02:00,5.32203,19.76904,17.3,11.6087,TAM1,SK14 8LZ
21-03-2020 03:00,3.6589,14.82678,15,9.21655,TAM1,SK14 8LZ
21-03-2020 04:00,5.98729,14.82678,8.1,5.6464,TAM1,SK14 8LZ
21-03-2020 05:00,6.98517,19.42819,12.9,8.71775,TAM1,SK14 8LZ
21-03-2020 06:00,8.31568,20.962,15.6,8.21147,TAM1,SK14 8LZ
21-03-2020 07:00,20.9555,47.54794,19.5,15.41662,TAM1,SK14 8LZ
21-03-2020 08:00,29.27118,65.95359,26.7,21.07174,TAM1,SK14 8LZ
21-03-2020 09:00,25.27966,60.32964,36.1,21.56805,TAM1,SK14 8LZ
21-03-2020 10:00,35.59109,78.22403,25,23.65178,TAM1,SK14 8LZ
21-03-2020 11:00,33.92796,76.69023,17.8,24.66808,TAM1,SK14 8LZ
21-03-2020 12:00,31.59957,71.57754,20.8,23.12555,TAM1,SK14 8LZ
21-03-2020 13:00,28.2733,67.99867,19.8,24.64688,TAM1,SK14 8LZ
21-03-2020 14:00,26.94279,63.39725,25.3,22.08555,TAM1,SK14 8LZ
21-03-2020 15:00,30.26906,69.53247,20,23.12056,TAM1,SK14 8LZ
21-03-2020 16:00,27.60804,64.41979,27.2,22.08804,TAM1,SK14 8LZ
21-03-2020 17:00,28.93855,67.4874,25.7,23.11557,TAM1,SK14 8LZ
21-03-2020 18:00,28.60593,74.64515,25.2,30.78335,TAM1,SK14 8LZ
21-03-2020 19:00,24.28177,60.32964,23.5,23.09811,TAM1,SK14 8LZ
21-03-2020 20:00,20.29025,50.61555,27.2,19.50427,TAM1,SK14 8LZ
21-03-2020 21:00,19.95762,51.63809,22.8,21.03682,TAM1,SK14 8LZ
21-03-2020 22:00,13.63771,35.78877,20.3,14.87791,TAM1,SK14 8LZ
21-03-2020 23:00,19.95762,49.59301,22.8,18.99175,TAM1,SK14 8LZ
22-03-2020 00:00,13.30508,36.81131,47.2,16.41047,TAM1,SK14 8LZ
22-03-2020 01:00,14.61296,43.55819,31,21.15197,TAM1,SK14 8LZ
22-03-2020 02:00,7.52789,23.82088,19.7,12.27828,TAM1,SK14 8LZ
22-03-2020 03:00,7.30648,23.48059,18.8,12.27748,TAM1,SK14 8LZ
22-03-2020 04:00,4.64958,12.76119,11.7,5.63194,TAM1,SK14 8LZ
22-03-2020 05:00,2.98901,11.74029,12,7.1572,TAM1,SK14 8LZ
22-03-2020 06:00,10.62761,30.1164,12.5,13.82097,TAM1,SK14 8LZ
22-03-2020 07:00,10.95972,31.1373,13.6,14.33263,TAM1,SK14 8LZ
22-03-2020 08:00,12.95239,33.68954,13.8,13.82948,TAM1,SK14 8LZ
22-03-2020 09:00,15.6093,39.30446,20,15.37054,TAM1,SK14 8LZ
22-03-2020 10:00,23.58,52.06565,19.5,15.91015,TAM1,SK14 8LZ
22-03-2020 11:00,33.87549,78.60892,26,26.66722,TAM1,SK14 8LZ
22-03-2020 12:00,27.89746,65.84773,25.7,23.07221,TAM1,SK14 8LZ
22-03-2020 13:00,34.2076,82.6925,24.4,30.24157,TAM1,SK14 8LZ
22-03-2020 14:00,31.21859,76.56713,24.2,28.69929,TAM1,SK14 8LZ
22-03-2020 15:00,32.54704,80.65071,27.5,30.74594,TAM1,SK14 8LZ
22-03-2020 16:00,29.22591,74.52534,25.1,29.7129,TAM1,SK14 8LZ
22-03-2020 17:00,26.90113,70.9522,22.9,29.70439,TAM1,SK14 8LZ
22-03-2020 18:00,42.84253,113.31935,33.7,47.62838,TAM1,SK14 8LZ
22-03-2020 19:00,34.53972,90.34921,35,37.38905,TAM1,SK14 8LZ
22-03-2020 20:00,29.22591,77.07757,29.8,32.26513,TAM1,SK14 8LZ
22-03-2020 21:00,13.28451,39.81491,24.7,19.44561,TAM1,SK14 8LZ
22-03-2020 22:00,11.62394,33.68954,20.3,15.8664,TAM1,SK14 8LZ
22-03-2020 23:00,10.95972,33.17909,15.3,16.37442,TAM1,SK14 8LZ
23-03-2020 00:00,9.29915,27.56416,38.9,13.30566,TAM1,SK14 8LZ
23-03-2020 01:00,9.72688,29.21861,23.5,14.30426,TAM1,SK14 8LZ
23-03-2020 02:00,3.97918,17.66707,17.5,11.56574,TAM1,SK14 8LZ
23-03-2020 03:00,5.96877,19.87545,15.5,10.72346,TAM1,SK14 8LZ
23-03-2020 04:00,6.63197,20.38507,18.8,10.2162,TAM1,SK14 8LZ
23-03-2020 05:00,17.24311,44.84716,25.5,18.4081,TAM1,SK14 8LZ
23-03-2020 06:00,49.73974,110.58903,28.5,34.32249,TAM1,SK14 8LZ
23-03-2020 07:00,107.43784,237.99574,38.9,73.26002,TAM1,SK14 8LZ
23-03-2020 08:00,30.83864,69.81888,12.4,22.53362,TAM1,SK14 8LZ
23-03-2020 09:00,8.28996,24.97172,15,12.26063,TAM1,SK14 8LZ
23-03-2020 10:00,44.10257,101.41574,21.1,33.79275,TAM1,SK14 8LZ
23-03-2020 11:00,45.09737,99.37724,19.4,30.22891,TAM1,SK14 8LZ
23-03-2020 12:00,50.73454,119.25268,26.1,41.46081,TAM1,SK14 8LZ
23-03-2020 13:00,13.92713,37.71239,14.2,16.35776,TAM1,SK14 8LZ
23-03-2020 14:00,17.24311,43.82791,22.4,17.38884,TAM1,SK14 8LZ
23-03-2020 15:00,11.60594,34.145,16.9,16.34947,TAM1,SK14 8LZ
23-03-2020 16:00,11.60594,35.67388,18.4,17.87835,TAM1,SK14 8LZ
23-03-2020 17:00,14.25873,42.80866,20.2,20.94558,TAM1,SK14 8LZ
23-03-2020 18:00,8.95315,35.16425,20.9,21.43628,TAM1,SK14 8LZ
23-03-2020 19:00,25.53307,70.32851,26.3,31.17835,TAM1,SK14 8LZ
23-03-2020 20:00,19.8959,58.09746,18,27.59085,TAM1,SK14 8LZ
23-03-2020 21:00,15.25352,48.41455,20.9,25.02615,TAM1,SK14 8LZ
23-03-2020 22:00,10.27955,37.71239,21.2,21.95064,TAM1,SK14 8LZ
23-03-2020 23:00,39.1286,111.09865,30.5,51.10231,TAM1,SK14 8LZ
24-03-2020 00:00,29.51225,86.63656,29.1,41.38509,TAM1,SK14 8LZ
24-03-2020 01:00,22.95515,73.26809,23,38.07069,TAM1,SK14 8LZ
24-03-2020 02:00,9.7118,42.06131,19,27.1701,TAM1,SK14 8LZ
24-03-2020 03:00,4.96626,21.36986,11.9,13.75504,TAM1,SK14 8LZ
24-03-2020 04:00,15.89203,51.38943,19.3,27.02199,TAM1,SK14 8LZ
24-03-2020 05:00,21.18937,66.65361,20.3,34.1637,TAM1,SK14 8LZ
24-03-2020 06:00,88.73048,199.45203,31.5,63.40052,TAM1,SK14 8LZ
24-03-2020 07:00,88.73048,194.36397,31.1,58.31246,TAM1,SK14 8LZ
24-03-2020 08:00,85.75073,185.71426,31,54.23165,TAM1,SK14 8LZ
24-03-2020 09:00,68.20328,148.57141,32.9,43.9945,TAM1,SK14 8LZ
24-03-2020 10:00,60.25727,132.28961,35.1,39.89642,TAM1,SK14 8LZ
24-03-2020 11:00,31.45297,68.68884,31.1,20.46162,TAM1,SK14 8LZ
24-03-2020 12:00,14.23661,39.68688,30.9,17.85772,TAM1,SK14 8LZ
24-03-2020 13:00,15.56094,41.72211,29.2,17.86233,TAM1,SK14 8LZ
24-03-2020 14:00,10.2636,31.54598,29.6,15.80868,TAM1,SK14 8LZ
24-03-2020 15:00,9.27035,30.01957,28.7,15.80523,TAM1,SK14 8LZ
24-03-2020 16:00,11.91902,37.14285,27.1,18.86728,TAM1,SK14 8LZ
24-03-2020 17:00,8.2771,31.03718,29.5,18.34581,TAM1,SK14 8LZ
24-03-2020 18:00,14.23661,43.24853,30.5,21.41937,TAM1,SK14 8LZ
24-03-2020 19:00,8.93926,35.10763,30.5,21.40095,TAM1,SK14 8LZ
24-03-2020 20:00,7.61493,32.05479,30.5,20.37873,TAM1,SK14 8LZ
24-03-2020 21:00,9.27035,45.28375,31.7,31.06942,TAM1,SK14 8LZ
24-03-2020 22:00,9.60143,41.72211,29.2,27.00012,TAM1,SK14 8LZ
24-03-2020 23:00,6.29059,31.54598,28.3,21.90054,TAM1,SK14 8LZ
25-03-2020 00:00,2.31759,20.86106,24.9,17.30747,TAM1,SK14 8LZ
25-03-2020 01:00,1.76304,19.64211,23.7,16.93882,TAM1,SK14 8LZ
25-03-2020 02:00,10.13746,39.96153,24.9,24.41763,TAM1,SK14 8LZ
25-03-2020 03:00,8.92538,44.70273,24.7,31.01734,TAM1,SK14 8LZ
25-03-2020 04:00,29.75126,87.37351,28.4,41.75556,TAM1,SK14 8LZ
25-03-2020 05:00,26.44556,74.67387,21.7,34.12458,TAM1,SK14 8LZ
25-03-2020 06:00,60.82479,137.66408,25.5,44.40071,TAM1,SK14 8LZ
25-03-2020 07:00,139.16976,282.43996,31.9,69.0493,TAM1,SK14 8LZ
25-03-2020 08:00,75.03928,164.07933,28.9,49.02071,TAM1,SK14 8LZ
25-03-2020 09:00,90.24547,201.67026,57.4,63.2958,TAM1,SK14 8LZ
25-03-2020 10:00,67.10561,151.88768,39.6,48.99384,TAM1,SK14 8LZ
25-03-2020 11:00,35.04037,80.7697,26.8,27.04189,TAM1,SK14 8LZ
25-03-2020 12:00,55.53568,123.94847,31.2,38.79496,TAM1,SK14 8LZ
25-03-2020 13:00,53.88283,127.50437,34.1,44.88519,TAM1,SK14 8LZ
25-03-2020 14:00,47.60201,118.86862,37.5,45.87989,TAM1,SK14 8LZ
25-03-2020 15:00,48.26315,120.90056,36.3,46.8981,TAM1,SK14 8LZ
25-03-2020 16:00,23.47043,67.05409,31.1,31.06659,TAM1,SK14 8LZ
25-03-2020 17:00,12.56164,39.11489,16.5,19.85397,TAM1,SK14 8LZ
25-03-2020 18:00,8.59481,33.01906,15.5,19.84054,TAM1,SK14 8LZ
25-03-2020 19:00,78.34497,201.67026,33.7,81.54298,TAM1,SK14 8LZ
25-03-2020 20:00,42.3129,129.53631,30.4,64.65744,TAM1,SK14 8LZ
25-03-2020 21:00,24.79271,93.46934,27.3,55.45438,TAM1,SK14 8LZ
25-03-2020 22:00,19.5036,75.18186,26.8,45.27676,TAM1,SK14 8LZ
25-03-2020 23:00,19.5036,59.94229,24.5,30.03719,TAM1,SK14 8LZ
26-03-2020 00:00,11.9005,53.33848,34,35.0913,TAM1,SK14 8LZ
26-03-2020 01:00,4.84081,29.75367,32.8,22.33121,TAM1,SK14 8LZ
26-03-2020 02:00,10.12169,43.27807,32.7,27.75836,TAM1,SK14 8LZ
26-03-2020 03:00,7.26121,27.89407,20.8,16.76036,TAM1,SK14 8LZ
26-03-2020 04:00,16.1727,50.71649,20.3,25.91869,TAM1,SK14 8LZ
26-03-2020 05:00,15.84265,47.6735,23.4,23.38178,TAM1,SK14 8LZ
26-03-2020 06:00,53.13887,121.21241,23.6,39.73394,TAM1,SK14 8LZ
26-03-2020 07:00,155.12591,322.0497,38.3,84.1933,TAM1,SK14 8LZ
26-03-2020 08:00,121.79034,260.17559,43.5,73.433,TAM1,SK14 8LZ
26-03-2020 09:00,76.90284,170.4074,39.2,52.49135,TAM1,SK14 8LZ
26-03-2020 10:00,49.83832,118.16942,33.8,41.75172,TAM1,SK14 8LZ
26-03-2020 11:00,51.4886,127.29839,27.1,48.3503,TAM1,SK14 8LZ
26-03-2020 12:00,52.47876,117.66225,15.4,37.19594,TAM1,SK14 8LZ
26-03-2020 13:00,53.13887,124.76256,24,43.28409,TAM1,SK14 8LZ
26-03-2020 14:00,70.96185,160.2641,31.8,51.45745,TAM1,SK14 8LZ
26-03-2020 15:00,61.72031,148.09215,34,53.45566,TAM1,SK14 8LZ
26-03-2020 16:00,44.55744,116.14076,41,47.8203,TAM1,SK14 8LZ
26-03-2020 17:00,52.80882,137.44168,49.4,56.46929,TAM1,SK14 8LZ
26-03-2020 18:00,40.92683,118.67658,56.9,55.92298,TAM1,SK14 8LZ
26-03-2020 19:00,33.00551,97.88282,45.4,47.27508,TAM1,SK14 8LZ
26-03-2020 20:00,18.81314,66.94577,33.8,38.09935,TAM1,SK14 8LZ
26-03-2020 21:00,16.50276,63.90278,43.6,38.5989,TAM1,SK14 8LZ
26-03-2020 22:00,9.24154,38.54453,40.8,24.37436,TAM1,SK14 8LZ
26-03-2020 23:00,9.90165,37.5302,34.6,22.34788,TAM1,SK14 8LZ
27-03-2020 00:00,7.59127,33.98005,38.2,22.34027,TAM1,SK14 8LZ
27-03-2020 01:00,7.46959,33.08116,39.8,21.62794,TAM1,SK14 8LZ
27-03-2020 02:00,7.0302,31.05578,34.2,20.27629,TAM1,SK14 8LZ
27-03-2020 03:00,3.62495,20.76011,30.5,15.20194,TAM1,SK14 8LZ
27-03-2020 04:00,13.51117,36.96313,27.5,16.24629,TAM1,SK14 8LZ
27-03-2020 05:00,10.87484,34.93775,25.6,18.26322,TAM1,SK14 8LZ
27-03-2020 06:00,31.63591,83.04045,31.9,34.53273,TAM1,SK14 8LZ
27-03-2020 07:00,66.56723,150.38424,32.5,48.31591,TAM1,SK14 8LZ
27-03-2020 08:00,79.08978,173.67607,31.2,52.40677,TAM1,SK14 8LZ
27-03-2020 09:00,46.46524,107.85132,38.8,36.60561,TAM1,SK14 8LZ
27-03-2020 10:00,46.1357,107.85132,48.2,37.1109,TAM1,SK14 8LZ
27-03-2020 11:00,49.43111,116.96552,46.7,41.1722,TAM1,SK14 8LZ
27-03-2020 12:00,57.66963,130.63681,35.5,42.21128,TAM1,SK14 8LZ
27-03-2020 13:00,40.20397,100.25616,34.9,38.61093,TAM1,SK14 8LZ
27-03-2020 14:00,53.3856,126.07971,34.7,44.22294,TAM1,SK14 8LZ
27-03-2020 15:00,42.18121,101.77519,38.1,37.09823,TAM1,SK14 8LZ
27-03-2020 16:00,29.98821,80.50873,27,34.52746,TAM1,SK14 8LZ
27-03-2020 17:00,30.64729,85.06583,27,38.07398,TAM1,SK14 8LZ
27-03-2020 18:00,29.65867,90.63562,30.9,45.15963,TAM1,SK14 8LZ
27-03-2020 19:00,25.70418,72.91357,33.9,33.50105,TAM1,SK14 8LZ
27-03-2020 20:00,16.47704,59.74862,35.7,34.48418,TAM1,SK14 8LZ
27-03-2020 21:00,10.87484,38.98851,26.2,22.31398,TAM1,SK14 8LZ
27-03-2020 22:00,8.8976,35.4441,29.9,21.8013,TAM1,SK14 8LZ
27-03-2020 23:00,9.22714,32.40603,31.7,18.25795,TAM1,SK14 8LZ
28-03-2020 00:00,4.61357,19.24108,29.6,12.16704,TAM1,SK14 8LZ
28-03-2020 01:00,3.50961,15.50272,24.5,10.12139,TAM1,SK14 8LZ
28-03-2020 02:00,2.63221,13.48063,19,9.44463,TAM1,SK14 8LZ
28-03-2020 03:00,3.94832,14.66019,10.8,8.60618,TAM1,SK14 8LZ
28-03-2020 04:00,3.94832,14.15466,10.8,8.10066,TAM1,SK14 8LZ
28-03-2020 05:00,3.94832,15.67123,1.9,9.61723,TAM1,SK14 8LZ
28-03-2020 06:00,11.51592,29.82589,6.8,12.16839,TAM1,SK14 8LZ
28-03-2020 07:00,11.1869,29.32037,16.4,12.16737,TAM1,SK14 8LZ
28-03-2020 08:00,10.85787,31.34246,15,14.69396,TAM1,SK14 8LZ
28-03-2020 09:00,11.84495,29.82589,10.2,11.66389,TAM1,SK14 8LZ
28-03-2020 10:00,11.1869,29.32037,18.1,12.16737,TAM1,SK14 8LZ
28-03-2020 11:00,9.54176,28.30932,15.3,13.67882,TAM1,SK14 8LZ
28-03-2020 12:00,8.55469,26.28723,17,13.17023,TAM1,SK14 8LZ
28-03-2020 13:00,14.80619,39.93636,19.5,17.23386,TAM1,SK14 8LZ
28-03-2020 14:00,12.17398,34.3756,17.4,15.7091,TAM1,SK14 8LZ
28-03-2020 15:00,8.88371,27.29827,9.1,13.67677,TAM1,SK14 8LZ
28-03-2020 16:00,8.22566,24.77066,18.3,12.15816,TAM1,SK14 8LZ
28-03-2020 17:00,9.21274,24.77066,19.5,10.64465,TAM1,SK14 8LZ
28-03-2020 18:00,7.89663,21.73751,21.6,9.62951,TAM1,SK14 8LZ
28-03-2020 19:00,8.88371,25.27618,16.9,11.65468,TAM1,SK14 8LZ
28-03-2020 20:00,4.9354,16.17676,20.2,8.60926,TAM1,SK14 8LZ
28-03-2020 21:00,4.60637,14.66019,22.9,7.59718,TAM1,SK14 8LZ
28-03-2020 22:00,6.58053,19.2099,30,9.1199,TAM1,SK14 8LZ
28-03-2020 23:00,4.27734,13.14361,21.5,6.58511,TAM1,SK14 8LZ
29-03-2020 00:00,2.96124,9.09942,17.3,4.55892,TAM1,SK14 8LZ
29-03-2020 01:00,2.6281,8.74818,12.7,4.71849,TAM1,SK14 8LZ
29-03-2020 02:00,1.31405,4.71056,15.4,2.69572,TAM1,SK14 8LZ
29-03-2020 03:00,2.29958,6.05643,14.4,2.53046,TAM1,SK14 8LZ
29-03-2020 04:00,2.6281,7.57054,12.5,3.54085,TAM1,SK14 8LZ
29-03-2020 05:00,3.28512,10.59876,14.5,5.56165,TAM1,SK14 8LZ
29-03-2020 06:00,8.54131,19.17871,18.7,6.08222,TAM1,SK14 8LZ
29-03-2020 07:00,6.24173,16.6552,15.6,7.08468,TAM1,SK14 8LZ
29-03-2020 08:00,7.22726,19.68341,14.6,8.60177,TAM1,SK14 8LZ
29-03-2020 09:00,7.55578,19.17871,20.1,7.59335,TAM1,SK14 8LZ
29-03-2020 10:00,7.55578,17.6646,16,6.07924,TAM1,SK14 8LZ
29-03-2020 11:00,8.2128,22.20693,14.5,9.61415,TAM1,SK14 8LZ
29-03-2020 12:00,13.14048,34.3198,22.8,14.17135,TAM1,SK14 8LZ
29-03-2020 13:00,11.16941,31.79628,18.4,14.6701,TAM1,SK14 8LZ
29-03-2020 14:00,7.22726,20.69282,8.7,9.61117,TAM1,SK14 8LZ
29-03-2020 15:00,7.22726,20.18812,21.9,9.10647,TAM1,SK14 8LZ
29-03-2020 16:00,7.88429,23.21634,20.5,11.12726,TAM1,SK14 8LZ
29-03-2020 17:00,5.91322,17.6646,13.9,8.5978,TAM1,SK14 8LZ
29-03-2020 18:00,5.91322,15.14109,14.8,6.07428,TAM1,SK14 8LZ
29-03-2020 19:00,7.55578,21.19752,27.1,9.61216,TAM1,SK14 8LZ
29-03-2020 20:00,8.54131,25.23515,28.4,12.13865,TAM1,SK14 8LZ
29-03-2020 21:00,12.15494,33.8151,17.9,15.17778,TAM1,SK14 8LZ
29-03-2020 22:00,10.51238,36.33861,18.7,20.21985,TAM1,SK14 8LZ
29-03-2020 23:00,4.59917,23.21634,13.7,16.16438,TAM1,SK14 8LZ
30-03-2020 00:00,16.75411,45.92797,14.9,20.23869,TAM1,SK14 8LZ
30-03-2020 01:00,6.99728,27.54556,18.1,16.81655,TAM1,SK14 8LZ
30-03-2020 02:00,2.18665,16.79608,13,13.44326,TAM1,SK14 8LZ
30-03-2020 03:00,8.19994,34.26399,15.6,21.69093,TAM1,SK14 8LZ
30-03-2020 04:00,11.47992,41.31835,14.3,23.71605,TAM1,SK14 8LZ
30-03-2020 05:00,72.48747,157.21127,14.1,46.06537,TAM1,SK14 8LZ
30-03-2020 06:00,130.21504,262.01878,22.6,62.3585,TAM1,SK14 8LZ
30-03-2020 07:00,132.18303,264.53819,25.4,61.86037,TAM1,SK14 8LZ
30-03-2020 08:00,105.28723,220.70043,22.9,59.26227,TAM1,SK14 8LZ
30-03-2020 09:00,76.42344,167.28891,18.4,50.10794,TAM1,SK14 8LZ
30-03-2020 10:00,78.06343,170.31221,15.6,50.61662,TAM1,SK14 8LZ
30-03-2020 11:00,33.45575,80.62116,23.8,29.32305,TAM1,SK14 8LZ
30-03-2020 12:00,36.73573,81.12505,108.6,24.79771,TAM1,SK14 8LZ
30-03-2020 13:00,38.70372,84.65222,66.1,25.30735,TAM1,SK14 8LZ
30-03-2020 14:00,28.20779,62.98528,34.8,19.73394,TAM1,SK14 8LZ
30-03-2020 15:00,21.97584,55.42705,26.7,21.73124,TAM1,SK14 8LZ
30-03-2020 16:00,17.05588,42.82999,15.1,16.67802,TAM1,SK14 8LZ
30-03-2020 17:00,19.67986,48.87658,15.9,18.70122,TAM1,SK14 8LZ
30-03-2020 18:00,13.1199,35.27176,13.7,15.15486,TAM1,SK14 8LZ
30-03-2020 19:00,11.47992,31.2407,11.7,13.63841,TAM1,SK14 8LZ
30-03-2020 20:00,9.51193,27.20964,13,12.62489,TAM1,SK14 8LZ
30-03-2020 21:00,6.23195,20.15529,11.7,10.59976,TAM1,SK14 8LZ
30-03-2020 22:00,6.23195,17.63588,18.9,8.08035,TAM1,SK14 8LZ
30-03-2020 23:00,4.91996,15.62035,17.3,8.07651,TAM1,SK14 8LZ
31-03-2020 00:00,4.91996,15.62035,13.9,8.07651,TAM1,SK14 8LZ
31-03-2020 01:00,6.98631,19.45172,7,8.73953,TAM1,SK14 8LZ
31-03-2020 02:00,3.49316,11.40273,3.3,6.04664,TAM1,SK14 8LZ
31-03-2020 03:00,6.22218,16.60103,4.5,7.06049,TAM1,SK14 8LZ
31-03-2020 04:00,11.13443,30.1837,7.3,13.11114,TAM1,SK14 8LZ
31-03-2020 05:00,30.78342,72.44087,7,25.24028,TAM1,SK14 8LZ
31-03-2020 06:00,76.95855,173.05319,15.1,55.05173,TAM1,SK14 8LZ
31-03-2020 07:00,66.80657,148.40317,9.4,45.96786,TAM1,SK14 8LZ
31-03-2020 08:00,72.70127,159.97359,13,48.49986,TAM1,SK14 8LZ
31-03-2020 09:00,55.01718,123.75316,33.5,39.39466,TAM1,SK14 8LZ
31-03-2020 10:00,62.22181,141.86337,116.8,46.45793,TAM1,SK14 8LZ
31-03-2020 11:00,44.21023,101.11538,60.5,33.32731,TAM1,SK14 8LZ
31-03-2020 12:00,56.98208,126.77153,41.6,39.40023,TAM1,SK14 8LZ
31-03-2020 13:00,51.08738,115.70417,28.4,37.37128,TAM1,SK14 8LZ
31-03-2020 14:00,68.44399,151.42155,27,46.47556,TAM1,SK14 8LZ
31-03-2020 15:00,52.7248,127.27459,23.9,46.43103,TAM1,SK14 8LZ
31-03-2020 16:00,19.97648,52.82147,15.5,22.1913,TAM1,SK14 8LZ
31-03-2020 17:00,35.69567,94.07252,18.7,39.33992,TAM1,SK14 8LZ
31-03-2020 18:00,32.74832,87.53272,18.2,37.31933,TAM1,SK14 8LZ
31-03-2020 19:00,28.81852,81.99904,26.6,37.81126,TAM1,SK14 8LZ
31-03-2020 20:00,18.33906,57.85209,19.2,29.73259,TAM1,SK14 8LZ
31-03-2020 21:00,null,null,null,null,TAM1,SK14 8LZ
31-03-2020 22:00,null,null,null,null,TAM1,SK14 8LZ
31-03-2020 23:00,null,null,null,null,TAM1,SK14 8LZ
